circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,partitions_checked,search_completed,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
ghz_indep_qiskit_5,5,35,30,5,26,3,1.1,2,23.0,20.0,0.8695652173913043,0.0015859603881835938,0.0002682209014892578,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
ghz_indep_qiskit_5,5,35,30,5,26,3,1.2,2,23.0,20.0,0.8695652173913043,0.0015902519226074219,0.0002639293670654297,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
ghz_indep_qiskit_5,5,35,30,5,26,3,1.3,3,12.0,20.0,1.6666666666666667,0.003312826156616211,0.0002818107604980469,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 1]","[5, 0, 0]","[3, 2, 0]"
realamprandom_indep_qiskit_5,5,210,205,5,175,3,1.0,2,243.0,160.0,0.6584362139917695,0.007657051086425781,0.004127025604248047,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
realamprandom_indep_qiskit_5,5,210,205,5,175,3,1.1,2,243.0,160.0,0.6584362139917695,0.007880926132202148,0.004256010055541992,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
realamprandom_indep_qiskit_5,5,210,205,5,175,3,1.2,2,243.0,160.0,0.6584362139917695,0.0077610015869140625,0.00398707389831543,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 1, 1]"
realamprandom_indep_qiskit_5,5,210,205,5,175,3,1.3,3,182.0,200.0,1.098901098901099,0.0171511173248291,0.004068136215209961,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 3]","[5, 0, 0]","[3, 2, 0]"
graphstate_indep_qiskit_5,5,45,40,5,35,3,1.0,2,33.0,30.0,0.9090909090909091,0.0021021366119384766,0.00037670135498046875,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 0, 2]"
graphstate_indep_qiskit_5,5,45,40,5,35,3,1.1,2,33.0,30.0,0.9090909090909091,0.002031087875366211,0.0003681182861328125,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 0, 2]"
graphstate_indep_qiskit_5,5,45,40,5,35,3,1.2,2,33.0,30.0,0.9090909090909091,0.0019867420196533203,0.0004322528839111328,TIMED-QUBIT-LEVEL,243,True,"[2, 2, 1]","[2, 2, 2]","[5, 0, 0]","[3, 0, 2]"
graphstate_indep_qiskit_5,5,45,40,5,35,3,1.3,3,22.0,30.0,1.3636363636363635,0.004109859466552734,0.0005218982696533203,TIMED-QUBIT-LEVEL,243,True,"[3, 2, 0]","[3, 3, 2]","[5, 0, 0]","[1, 3, 1]"
graphstate_indep_qiskit_4,4,36,32,4,28,3,1.0,2,22.0,40.0,1.8181818181818181,0.0009570121765136719,0.00025916099548339844,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[1, 1, 2]"
graphstate_indep_qiskit_4,4,36,32,4,28,3,1.1,2,22.0,40.0,1.8181818181818181,0.0009069442749023438,0.0002677440643310547,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[1, 1, 2]"
graphstate_indep_qiskit_4,4,36,32,4,28,3,1.2,2,22.0,40.0,1.8181818181818181,0.0009050369262695312,0.0003159046173095703,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[1, 1, 2]"
graphstate_indep_qiskit_4,4,36,32,4,28,3,1.3,2,22.0,40.0,1.8181818181818181,0.0009627342224121094,0.00031685829162597656,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[1, 1, 2]"
dj_indep_qiskit_3,3,22,20,2,17,3,1.0,1,20.0,20.0,1.0,0.0002238750457763672,0.00015497207641601562,TIMED-QUBIT-LEVEL,2,False,"[1, 1, 1]","[1, 1, 1]","[1, 1, 0]","[1, 1, 0]"
dj_indep_qiskit_3,3,22,20,2,17,3,1.1,2,10.0,20.0,2.0,0.0014290809631347656,0.00016832351684570312,TIMED-QUBIT-LEVEL,13,False,"[1, 2, 1]","[2, 2, 1]","[1, 1, 0]","[1, 1, 0]"
dj_indep_qiskit_3,3,22,20,2,17,3,1.2,2,10.0,20.0,2.0,0.0013551712036132812,0.000164031982421875,TIMED-QUBIT-LEVEL,13,False,"[1, 2, 1]","[2, 2, 1]","[1, 1, 0]","[1, 1, 0]"
dj_indep_qiskit_3,3,22,20,2,17,3,1.3,2,10.0,20.0,2.0,0.0014371871948242188,0.00017786026000976562,TIMED-QUBIT-LEVEL,13,False,"[1, 2, 1]","[2, 2, 1]","[1, 1, 0]","[1, 1, 0]"
realamprandom_indep_qiskit_4,4,132,128,4,110,3,1.0,2,122.0,160.0,1.3114754098360655,0.002869129180908203,0.0019328594207763672,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
realamprandom_indep_qiskit_4,4,132,128,4,110,3,1.1,2,122.0,160.0,1.3114754098360655,0.0029289722442626953,0.0018820762634277344,TIMED-QUBIT-LEVEL,81,True,"[2, 2, 0]","[2, 2, 2]","[4, 0, 0]","[2, 1, 1]"
