circuit,k,cut_cost,num_qubits,num_nodes,max_partition_size,min_partition_size,avg_partition_size
su2random_indep_qiskit_48,2,24,20592,0,20544,48,10296.0
su2random_indep_qiskit_48,4,36,20592,0,20520,24,5148.0
su2random_indep_qiskit_48,8,42,20592,0,20508,12,2574.0
su2random_indep_qiskit_48,16,45,20592,0,20502,6,1287.0
qnn_indep_qiskit_6,2,3,456,0,450,6,228.0
qnn_indep_qiskit_6,4,7,456,0,447,3,114.0
qnn_indep_qiskit_6,8,5,456,0,446,0,57.0
qnn_indep_qiskit_6,16,5,456,0,446,0,28.5
ae_indep_qiskit_114,2,57,40005,0,39891,114,20002.5
ae_indep_qiskit_114,4,196,40005,0,39834,57,10001.25
ae_indep_qiskit_114,8,206,40005,0,39806,28,5000.625
ae_indep_qiskit_114,16,205,40005,0,39792,14,2500.3125
ae_indep_qiskit_100,2,50,30891,0,30791,100,15445.5
ae_indep_qiskit_100,4,75,30891,0,30741,50,7722.75
ae_indep_qiskit_100,8,180,30891,0,30716,25,3861.375
ae_indep_qiskit_100,16,178,30891,0,30704,12,1930.6875
random_indep_qiskit_81,2,653,56789,0,55756,1033,28394.5
random_indep_qiskit_81,4,783,56789,0,55314,405,14197.25
random_indep_qiskit_81,8,610,56789,0,55134,113,7098.625
random_indep_qiskit_81,16,484,56789,0,55084,29,3549.3125
qwalk-v-chain_indep_qiskit_13,2,24,2049,0,2006,43,1024.5
qwalk-v-chain_indep_qiskit_13,4,32,2049,0,1998,8,512.25
qwalk-v-chain_indep_qiskit_13,8,22,2049,0,1992,1,256.125
qwalk-v-chain_indep_qiskit_13,16,22,2049,0,1991,0,128.0625
ae_indep_qiskit_89,2,132,24555,0,24466,89,12277.5
ae_indep_qiskit_89,4,152,24555,0,24422,44,6138.75
ae_indep_qiskit_89,8,159,24555,0,24400,22,3069.375
ae_indep_qiskit_89,16,156,24555,0,24389,11,1534.6875
ae_indep_qiskit_128,2,64,50295,0,50167,128,25147.5
ae_indep_qiskit_128,4,96,50295,0,50103,64,12573.75
ae_indep_qiskit_128,8,112,50295,0,50071,32,6286.875
ae_indep_qiskit_128,16,120,50295,0,50055,16,3143.4375
su2random_indep_qiskit_74,2,37,49062,0,48988,74,24531.0
su2random_indep_qiskit_74,4,126,49062,0,48951,37,12265.5
su2random_indep_qiskit_74,8,131,49062,0,48933,18,6132.75
su2random_indep_qiskit_74,16,127,49062,0,48924,9,3066.375
su2random_indep_qiskit_60,2,30,32220,0,32160,60,16110.0
su2random_indep_qiskit_60,4,45,32220,0,32130,30,8055.0
su2random_indep_qiskit_60,8,105,32220,0,32115,15,4027.5
su2random_indep_qiskit_60,16,100,32220,0,32108,7,2013.75
random_indep_qiskit_95,2,844,78609,0,76995,1614,39304.5
random_indep_qiskit_95,4,1037,78609,0,76517,450,19652.25
random_indep_qiskit_95,8,1157,78609,0,76306,175,9826.125
random_indep_qiskit_95,16,786,78609,0,76177,47,4913.0625
realamprandom_indep_qiskit_123,2,183,135792,0,135669,123,67896.0
realamprandom_indep_qiskit_123,4,211,135792,0,135608,61,33948.0
realamprandom_indep_qiskit_123,8,223,135792,0,135577,30,16974.0
realamprandom_indep_qiskit_123,16,222,135792,0,135562,15,8487.0
qpeinexact_indep_qiskit_113,2,168,38754,0,38641,113,19377.0
qpeinexact_indep_qiskit_113,4,194,38754,0,38585,56,9688.5
qpeinexact_indep_qiskit_113,8,204,38754,0,38557,28,4844.25
qpeinexact_indep_qiskit_113,16,203,38754,0,38543,14,2422.125
ae_indep_qiskit_76,2,38,18003,0,17927,76,9001.5
ae_indep_qiskit_76,4,57,18003,0,17889,38,4500.75
ae_indep_qiskit_76,8,135,18003,0,17870,19,2250.375
ae_indep_qiskit_76,16,131,18003,0,17861,9,1125.1875
realamprandom_indep_qiskit_31,2,45,8556,0,8525,31,4278.0
realamprandom_indep_qiskit_31,4,50,8556,0,8510,15,2139.0
realamprandom_indep_qiskit_31,8,50,8556,0,8502,7,1069.5
realamprandom_indep_qiskit_31,16,44,8556,0,8498,3,534.75
realamprandom_indep_qiskit_25,2,36,5550,0,5525,25,2775.0
realamprandom_indep_qiskit_25,4,40,5550,0,5513,12,1387.5
realamprandom_indep_qiskit_25,8,39,5550,0,5507,6,693.75
realamprandom_indep_qiskit_25,16,32,5550,0,5504,3,346.875
ae_indep_qiskit_62,2,31,12081,0,12019,62,6040.5
ae_indep_qiskit_62,4,105,12081,0,11988,31,3020.25
ae_indep_qiskit_62,8,108,12081,0,11973,15,1510.125
ae_indep_qiskit_62,16,104,12081,0,11965,7,755.0625
dj_indep_qiskit_13,2,18,122,0,109,13,61.0
dj_indep_qiskit_13,4,19,122,0,103,6,30.5
dj_indep_qiskit_13,8,16,122,0,100,3,15.25
dj_indep_qiskit_13,16,14,122,0,59,1,7.625
qpeinexact_indep_qiskit_107,2,159,34770,0,34663,107,17385.0
qpeinexact_indep_qiskit_107,4,183,34770,0,34610,53,8692.5
qpeinexact_indep_qiskit_107,8,193,34770,0,34583,26,4346.25
qpeinexact_indep_qiskit_107,16,191,34770,0,34570,13,2173.125
random_indep_qiskit_42,2,280,14842,0,14239,603,7421.0
random_indep_qiskit_42,4,316,14842,0,14060,169,3710.5
random_indep_qiskit_42,8,268,14842,0,13990,33,1855.25
random_indep_qiskit_42,16,175,14842,0,13964,8,927.625
realamprandom_indep_qiskit_19,2,27,3192,0,3173,19,1596.0
realamprandom_indep_qiskit_19,4,29,3192,0,3164,9,798.0
realamprandom_indep_qiskit_19,8,28,3192,0,3159,4,399.0
realamprandom_indep_qiskit_19,16,21,3192,0,3157,2,199.5
random_indep_qiskit_56,2,361,27902,0,27151,751,13951.0
random_indep_qiskit_56,4,500,27902,0,26929,185,6975.5
random_indep_qiskit_56,8,477,27902,0,26815,71,3487.75
random_indep_qiskit_56,16,337,27902,0,26764,19,1743.875
realamprandom_indep_qiskit_18,2,9,2862,0,2844,18,1431.0
realamprandom_indep_qiskit_18,4,28,2862,0,2835,9,715.5
realamprandom_indep_qiskit_18,8,26,2862,0,2831,4,357.75
realamprandom_indep_qiskit_18,16,19,2862,0,2829,2,178.875
random_indep_qiskit_57,2,402,28288,0,27487,801,14144.0
random_indep_qiskit_57,4,482,28288,0,27227,174,7072.0
random_indep_qiskit_57,8,469,28288,0,27127,66,3536.0
random_indep_qiskit_57,16,337,28288,0,27080,18,1768.0
random_indep_qiskit_43,2,246,15946,0,15536,410,7973.0
random_indep_qiskit_43,4,311,15946,0,15381,153,3986.5
random_indep_qiskit_43,8,296,15946,0,15304,38,1993.25
random_indep_qiskit_43,16,159,15946,0,15273,7,996.625
dj_indep_qiskit_12,2,6,112,0,100,12,56.0
dj_indep_qiskit_12,4,9,112,0,94,6,28.0
dj_indep_qiskit_12,8,15,112,0,91,3,14.0
dj_indep_qiskit_12,16,13,112,0,51,0,7.0
ae_indep_qiskit_63,2,93,12465,0,12402,63,6232.5
ae_indep_qiskit_63,4,106,12465,0,12371,31,3116.25
ae_indep_qiskit_63,8,110,12465,0,12355,15,1558.125
ae_indep_qiskit_63,16,106,12465,0,12347,7,779.0625
realamprandom_indep_qiskit_24,2,12,5112,0,5088,24,2556.0
realamprandom_indep_qiskit_24,4,18,5112,0,5076,12,1278.0
realamprandom_indep_qiskit_24,8,21,5112,0,5070,6,639.0
realamprandom_indep_qiskit_24,16,31,5112,0,5067,3,319.5
qpeinexact_indep_qiskit_106,2,53,34124,0,34018,106,17062.0
qpeinexact_indep_qiskit_106,4,182,34124,0,33965,53,8531.0
qpeinexact_indep_qiskit_106,8,191,34124,0,33939,26,4265.5
qpeinexact_indep_qiskit_106,16,189,34124,0,33926,13,2132.75
pricingput_indep_qiskit_15,2,147,1554,0,1326,228,777.0
pricingput_indep_qiskit_15,4,364,1554,0,1213,113,388.5
pricingput_indep_qiskit_15,8,106,1554,0,1114,14,194.25
pricingput_indep_qiskit_15,16,29,1554,0,1100,0,97.125
qpeinexact_indep_qiskit_112,2,56,38072,0,37960,112,19036.0
qpeinexact_indep_qiskit_112,4,84,38072,0,37904,56,9518.0
qpeinexact_indep_qiskit_112,8,98,38072,0,37876,28,4759.0
qpeinexact_indep_qiskit_112,16,105,38072,0,37862,14,2379.5
realamprandom_indep_qiskit_122,2,61,133590,0,133468,122,66795.0
realamprandom_indep_qiskit_122,4,210,133590,0,133407,61,33397.5
realamprandom_indep_qiskit_122,8,221,133590,0,133377,30,16698.75
realamprandom_indep_qiskit_122,16,220,133590,0,133362,15,8349.375
realamprandom_indep_qiskit_30,2,15,8010,0,7980,30,4005.0
realamprandom_indep_qiskit_30,4,49,8010,0,7965,15,2002.5
realamprandom_indep_qiskit_30,8,48,8010,0,7958,7,1001.25
realamprandom_indep_qiskit_30,16,42,8010,0,7954,3,500.625
ae_indep_qiskit_77,2,114,18471,0,18394,77,9235.5
ae_indep_qiskit_77,4,131,18471,0,18356,38,4617.75
ae_indep_qiskit_77,8,136,18471,0,18337,19,2308.875
ae_indep_qiskit_77,16,133,18471,0,18327,9,1154.4375
su2random_indep_qiskit_61,2,90,33306,0,33245,61,16653.0
su2random_indep_qiskit_61,4,103,33306,0,33215,30,8326.5
su2random_indep_qiskit_61,8,106,33306,0,33200,15,4163.25
su2random_indep_qiskit_61,16,102,33306,0,33192,7,2081.625
random_indep_qiskit_94,2,730,76522,0,75346,1176,38261.0
random_indep_qiskit_94,4,813,76522,0,74898,414,19130.5
random_indep_qiskit_94,8,763,76522,0,74717,148,9565.25
random_indep_qiskit_94,16,656,76522,0,74643,39,4782.625
random_indep_qiskit_80,2,730,55932,0,54754,1178,27966.0
random_indep_qiskit_80,4,897,55932,0,54332,322,13983.0
random_indep_qiskit_80,8,533,55932,0,54097,88,6991.5
random_indep_qiskit_80,16,454,55932,0,54050,24,3495.75
su2random_indep_qiskit_75,2,111,50400,0,50325,75,25200.0
su2random_indep_qiskit_75,4,127,50400,0,50288,37,12600.0
su2random_indep_qiskit_75,8,133,50400,0,50269,18,6300.0
su2random_indep_qiskit_75,16,129,50400,0,50260,9,3150.0
ae_indep_qiskit_129,2,192,51075,0,50946,129,25537.5
ae_indep_qiskit_129,4,222,51075,0,50882,64,12768.75
ae_indep_qiskit_129,8,234,51075,0,50850,32,6384.375
ae_indep_qiskit_129,16,234,51075,0,50834,16,3192.1875
ae_indep_qiskit_88,2,44,24015,0,23927,88,12007.5
ae_indep_qiskit_88,4,66,24015,0,23883,44,6003.75
ae_indep_qiskit_88,8,77,24015,0,23861,22,3001.875
ae_indep_qiskit_88,16,155,24015,0,23850,11,1500.9375
ae_indep_qiskit_101,2,150,31503,0,31402,101,15751.5
ae_indep_qiskit_101,4,173,31503,0,31352,50,7875.75
ae_indep_qiskit_101,8,181,31503,0,31327,25,3937.875
ae_indep_qiskit_101,16,180,31503,0,31314,12,1968.9375
groundstate_medium_indep_qiskit_12,2,6,852,0,840,12,426.0
groundstate_medium_indep_qiskit_12,4,9,852,0,834,6,213.0
groundstate_medium_indep_qiskit_12,8,15,852,0,831,3,106.5
groundstate_medium_indep_qiskit_12,16,11,852,0,830,0,53.25
ae_indep_qiskit_115,2,171,40701,0,40586,115,20350.5
ae_indep_qiskit_115,4,197,40701,0,40529,57,10175.25
ae_indep_qiskit_115,8,208,40701,0,40500,28,5087.625
ae_indep_qiskit_115,16,207,40701,0,40486,14,2543.8125
qnn_indep_qiskit_7,2,9,624,0,617,7,312.0
qnn_indep_qiskit_7,4,8,624,0,614,3,156.0
qnn_indep_qiskit_7,8,6,624,0,612,0,78.0
qnn_indep_qiskit_7,16,6,624,0,612,0,39.0
su2random_indep_qiskit_49,2,72,21462,0,21413,49,10731.0
su2random_indep_qiskit_49,4,82,21462,0,21389,24,5365.5
su2random_indep_qiskit_49,8,84,21462,0,21377,12,2682.75
su2random_indep_qiskit_49,16,79,21462,0,21371,6,1341.375
grover-v-chain_indep_qiskit_17,2,26,310670,0,304530,6140,155335.0
grover-v-chain_indep_qiskit_17,4,30,310670,0,304524,6,77667.5
grover-v-chain_indep_qiskit_17,8,32,310670,0,304521,3,38833.75
grover-v-chain_indep_qiskit_17,16,25,310670,0,304519,1,19416.875
portfoliovqe_indep_qiskit_7,2,9,420,0,413,7,210.0
portfoliovqe_indep_qiskit_7,4,8,420,0,410,3,105.0
portfoliovqe_indep_qiskit_7,8,6,420,0,408,0,52.5
portfoliovqe_indep_qiskit_7,16,6,420,0,408,0,26.25
twolocalrandom_indep_qiskit_11,2,15,1056,0,1045,11,528.0
twolocalrandom_indep_qiskit_11,4,15,1056,0,1040,5,264.0
twolocalrandom_indep_qiskit_11,8,13,1056,0,1037,2,132.0
twolocalrandom_indep_qiskit_11,16,10,1056,0,1036,0,66.0
qpeexact_indep_qiskit_59,2,87,10674,0,10615,59,5337.0
qpeexact_indep_qiskit_59,4,99,10674,0,10586,29,2668.5
qpeexact_indep_qiskit_59,8,103,10674,0,10571,14,1334.25
qpeexact_indep_qiskit_59,16,98,10674,0,10564,7,667.125
qpeexact_indep_qiskit_71,2,105,15402,0,15331,71,7701.0
qpeexact_indep_qiskit_71,4,120,15402,0,15296,35,3850.5
qpeexact_indep_qiskit_71,8,125,15402,0,15278,17,1925.25
qpeexact_indep_qiskit_71,16,122,15402,0,15269,8,962.625
twolocalrandom_indep_qiskit_39,2,57,13572,0,13533,39,6786.0
twolocalrandom_indep_qiskit_39,4,64,13572,0,13514,19,3393.0
twolocalrandom_indep_qiskit_39,8,65,13572,0,13504,9,1696.5
twolocalrandom_indep_qiskit_39,16,60,13572,0,13499,4,848.25
qpeexact_indep_qiskit_65,2,96,12930,0,12865,65,6465.0
qpeexact_indep_qiskit_65,4,110,12930,0,12833,32,3232.5
qpeexact_indep_qiskit_65,8,114,12930,0,12817,16,1616.25
qpeexact_indep_qiskit_65,16,110,12930,0,12809,8,808.125
twolocalrandom_indep_qiskit_127,2,189,144780,0,144653,127,72390.0
twolocalrandom_indep_qiskit_127,4,218,144780,0,144590,63,36195.0
twolocalrandom_indep_qiskit_127,8,230,144780,0,144558,31,18097.5
twolocalrandom_indep_qiskit_127,16,230,144780,0,144542,15,9048.75
qpeexact_indep_qiskit_4,2,2,44,0,40,4,22.0
qpeexact_indep_qiskit_4,4,3,44,0,38,2,11.0
qpeexact_indep_qiskit_4,8,3,44,0,38,0,5.5
qpeexact_indep_qiskit_4,16,7,44,0,11,0,2.75
wstate_indep_qiskit_123,2,304,1955,0,1666,289,977.5
wstate_indep_qiskit_123,4,367,1955,0,1526,140,488.75
wstate_indep_qiskit_123,8,390,1955,0,1456,70,244.375
wstate_indep_qiskit_123,16,319,1955,0,1422,22,122.1875
pricingcall_indep_qiskit_13,2,78,996,0,882,114,498.0
pricingcall_indep_qiskit_13,4,182,996,0,826,56,249.0
pricingcall_indep_qiskit_13,8,25,996,0,771,2,124.5
pricingcall_indep_qiskit_13,16,22,996,0,770,0,62.25
qftentangled_indep_qiskit_83,2,5340,21406,0,12345,9061,10703.0
qftentangled_indep_qiskit_83,4,8773,21406,0,8261,4081,5351.5
qftentangled_indep_qiskit_83,8,9634,21406,0,6228,2024,2675.75
qftentangled_indep_qiskit_83,16,9040,21406,0,5251,650,1337.875
qftentangled_indep_qiskit_118,2,461,42829,0,40475,2354,21414.5
qftentangled_indep_qiskit_118,4,633,42829,0,40191,281,10707.25
qftentangled_indep_qiskit_118,8,541,42829,0,40058,124,5353.625
qftentangled_indep_qiskit_118,16,391,42829,0,40010,10,2676.8125
qftentangled_indep_qiskit_97,2,7581,29092,0,16496,12596,14546.0
qftentangled_indep_qiskit_97,4,12708,29092,0,10714,5779,7273.0
qftentangled_indep_qiskit_97,8,14282,29092,0,7832,2873,3636.5
qftentangled_indep_qiskit_97,16,13470,29092,0,6437,996,1818.25
ghz_indep_qiskit_99,2,221,787,0,424,363,393.5
ghz_indep_qiskit_99,4,413,787,0,244,180,196.75
ghz_indep_qiskit_99,8,493,787,0,154,90,98.375
ghz_indep_qiskit_99,16,463,787,0,109,38,49.1875
routing_indep_qiskit_12,2,8,270,0,209,61,135.0
routing_indep_qiskit_12,4,11,270,0,203,6,67.5
routing_indep_qiskit_12,8,17,270,0,200,3,33.75
routing_indep_qiskit_12,16,13,270,0,199,0,16.875
qft_indep_qiskit_52,2,1732,8268,0,5246,3022,4134.0
qft_indep_qiskit_52,4,2827,8268,0,3874,1369,2067.0
qft_indep_qiskit_52,8,2846,8268,0,3197,668,1033.5
qft_indep_qiskit_52,16,2358,8268,0,2887,147,516.75
qftentangled_indep_qiskit_130,2,1029,51865,0,48497,3368,25932.5
qftentangled_indep_qiskit_130,4,1562,51865,0,47766,728,12966.25
qftentangled_indep_qiskit_130,8,1535,51865,0,47409,347,6483.125
qftentangled_indep_qiskit_130,16,1128,51865,0,47255,54,3241.5625
qftentangled_indep_qiskit_124,2,713,47239,0,44432,2807,23619.5
qftentangled_indep_qiskit_124,4,995,47239,0,43951,478,11809.75
qftentangled_indep_qiskit_124,8,919,47239,0,43720,222,5904.875
qftentangled_indep_qiskit_124,16,681,47239,0,43626,25,2952.4375
qft_indep_qiskit_46,2,1277,6486,0,4205,2281,3243.0
qft_indep_qiskit_46,4,1987,6486,0,3192,1010,1621.5
qft_indep_qiskit_46,8,2041,6486,0,2694,488,810.75
qft_indep_qiskit_46,16,1531,6486,0,2471,91,405.375
qnn_indep_qiskit_120,2,60,187074,0,186954,120,93537.0
qnn_indep_qiskit_120,4,90,187074,0,186894,60,46768.5
qnn_indep_qiskit_120,8,105,187074,0,186864,30,23384.25
qnn_indep_qiskit_120,16,217,187074,0,186849,15,11692.125
qftentangled_indep_qiskit_40,2,894,5155,0,3272,1883,2577.5
qftentangled_indep_qiskit_40,4,1406,5155,0,2563,706,1288.75
qftentangled_indep_qiskit_40,8,1371,5155,0,2218,336,644.375
qftentangled_indep_qiskit_40,16,954,5155,0,2069,48,322.1875
qftentangled_indep_qiskit_54,2,1930,9229,0,5617,3612,4614.5
qftentangled_indep_qiskit_54,4,3047,9229,0,4114,1500,2307.25
qftentangled_indep_qiskit_54,8,3225,9229,0,3371,733,1153.625
qftentangled_indep_qiskit_54,16,2678,9229,0,3029,168,576.8125
grover-v-chain_indep_qiskit_7,2,28,1704,0,1563,141,852.0
grover-v-chain_indep_qiskit_7,4,22,1704,0,1522,28,426.0
grover-v-chain_indep_qiskit_7,8,16,1704,0,1519,0,213.0
grover-v-chain_indep_qiskit_7,16,16,1704,0,1519,0,106.5
ghz_indep_qiskit_72,2,156,571,0,316,255,285.5
ghz_indep_qiskit_72,4,285,571,0,190,126,142.75
ghz_indep_qiskit_72,8,331,571,0,127,63,71.375
ghz_indep_qiskit_72,16,300,571,0,96,25,35.6875
qft_indep_qiskit_91,2,6455,25113,0,14645,10468,12556.5
qft_indep_qiskit_91,4,10846,25113,0,9627,5015,6278.25
qft_indep_qiskit_91,8,12049,25113,0,7127,2491,3139.125
qft_indep_qiskit_91,16,11287,25113,0,5919,839,1569.5625
qft_indep_qiskit_85,2,5527,21927,0,12902,9025,10963.5
qft_indep_qiskit_85,4,9288,21927,0,8593,4306,5481.75
qft_indep_qiskit_85,8,10309,21927,0,6448,2136,2740.875
qft_indep_qiskit_85,16,9666,21927,0,5416,695,1370.4375
qnn_indep_qiskit_108,2,54,151518,0,151410,108,75759.0
qnn_indep_qiskit_108,4,81,151518,0,151356,54,37879.5
qnn_indep_qiskit_108,8,195,151518,0,151329,27,18939.75
qnn_indep_qiskit_108,16,193,151518,0,151316,13,9469.875
dj_indep_qiskit_122,2,61,1212,0,1090,122,606.0
dj_indep_qiskit_122,4,210,1212,0,1029,61,303.0
dj_indep_qiskit_122,8,221,1212,0,999,30,151.5
dj_indep_qiskit_122,16,292,1212,0,723,21,75.75
qftentangled_indep_qiskit_68,2,3342,14479,0,8550,5929,7239.5
qftentangled_indep_qiskit_68,4,5533,14479,0,5958,2589,3619.75
qftentangled_indep_qiskit_68,8,5866,14479,0,4671,1278,1809.875
qftentangled_indep_qiskit_68,16,5263,14479,0,4062,362,904.9375
graphstate_indep_qiskit_123,2,383,1107,0,564,543,553.5
graphstate_indep_qiskit_123,4,659,1107,0,293,271,276.75
graphstate_indep_qiskit_123,8,660,1107,0,157,128,138.375
graphstate_indep_qiskit_123,16,607,1107,0,97,54,69.1875
ghz_indep_qiskit_66,2,140,523,0,292,231,261.5
ghz_indep_qiskit_66,4,256,523,0,178,114,130.75
ghz_indep_qiskit_66,8,294,523,0,121,57,65.375
ghz_indep_qiskit_66,16,263,523,0,93,22,32.6875
qpeinexact_indep_qiskit_23,2,33,1674,0,1651,23,837.0
qpeinexact_indep_qiskit_23,4,36,1674,0,1640,11,418.5
qpeinexact_indep_qiskit_23,8,35,1674,0,1634,5,209.25
qpeinexact_indep_qiskit_23,16,29,1674,0,1631,2,104.625
qpeinexact_indep_qiskit_37,2,54,4250,0,4213,37,2125.0
qpeinexact_indep_qiskit_37,4,61,4250,0,4195,18,1062.5
qpeinexact_indep_qiskit_37,8,61,4250,0,4186,9,531.25
qpeinexact_indep_qiskit_37,16,56,4250,0,4181,4,265.625
qnn_indep_qiskit_89,2,132,102878,0,102789,89,51439.0
qnn_indep_qiskit_89,4,152,102878,0,102745,44,25719.5
qnn_indep_qiskit_89,8,159,102878,0,102723,22,12859.75
qnn_indep_qiskit_89,16,156,102878,0,102712,11,6429.875
wstate_indep_qiskit_52,2,259,819,0,468,351,409.5
wstate_indep_qiskit_52,4,347,819,0,297,171,204.75
wstate_indep_qiskit_52,8,465,819,0,212,85,102.375
wstate_indep_qiskit_52,16,391,819,0,170,29,51.1875
graphstate_indep_qiskit_12,2,13,108,0,79,29,54.0
graphstate_indep_qiskit_12,4,21,108,0,63,12,27.0
graphstate_indep_qiskit_12,8,16,108,0,53,3,13.5
graphstate_indep_qiskit_12,16,13,108,0,46,0,6.75
wstate_indep_qiskit_46,2,218,723,0,420,303,361.5
wstate_indep_qiskit_46,4,334,723,0,273,147,180.75
wstate_indep_qiskit_46,8,384,723,0,200,73,90.375
wstate_indep_qiskit_46,16,313,723,0,164,23,45.1875
qnn_indep_qiskit_76,2,38,75006,0,74930,76,37503.0
qnn_indep_qiskit_76,4,57,75006,0,74892,38,18751.5
qnn_indep_qiskit_76,8,135,75006,0,74873,19,9375.75
qnn_indep_qiskit_76,16,131,75006,0,74864,9,4687.875
portfolioqaoa_indep_qiskit_3,2,3,72,0,69,3,36.0
portfolioqaoa_indep_qiskit_3,4,2,72,0,68,0,18.0
portfolioqaoa_indep_qiskit_3,8,2,72,0,68,0,9.0
portfolioqaoa_indep_qiskit_3,16,2,72,0,68,0,4.5
qnn_indep_qiskit_62,2,31,49904,0,49842,62,24952.0
qnn_indep_qiskit_62,4,105,49904,0,49811,31,12476.0
qnn_indep_qiskit_62,8,108,49904,0,49796,15,6238.0
qnn_indep_qiskit_62,16,104,49904,0,49788,7,3119.0
wstate_indep_qiskit_91,2,602,1443,0,780,663,721.5
wstate_indep_qiskit_91,4,774,1443,0,453,327,360.75
wstate_indep_qiskit_91,8,969,1443,0,290,163,180.375
wstate_indep_qiskit_91,16,895,1443,0,209,68,90.1875
wstate_indep_qiskit_85,2,557,1347,0,732,615,673.5
wstate_indep_qiskit_85,4,715,1347,0,429,303,336.75
wstate_indep_qiskit_85,8,890,1347,0,278,151,168.375
wstate_indep_qiskit_85,16,818,1347,0,203,62,84.1875
qnn_indep_qiskit_66,2,33,56556,0,56490,66,28278.0
qnn_indep_qiskit_66,4,112,56556,0,56457,33,14139.0
qnn_indep_qiskit_66,8,116,56556,0,56441,16,7069.5
qnn_indep_qiskit_66,16,112,56556,0,56433,8,3534.75
portfolioqaoa_indep_qiskit_7,2,9,420,0,413,7,210.0
portfolioqaoa_indep_qiskit_7,4,8,420,0,410,3,105.0
portfolioqaoa_indep_qiskit_7,8,6,420,0,408,0,52.5
portfolioqaoa_indep_qiskit_7,16,6,420,0,408,0,26.25
qnn_indep_qiskit_72,2,36,67314,0,67242,72,33657.0
qnn_indep_qiskit_72,4,54,67314,0,67206,36,16828.5
qnn_indep_qiskit_72,8,63,67314,0,67188,18,8414.25
qnn_indep_qiskit_72,16,124,67314,0,67179,9,4207.125
wstate_indep_qiskit_81,2,529,1283,0,700,583,641.5
wstate_indep_qiskit_81,4,678,1283,0,413,287,320.75
wstate_indep_qiskit_81,8,840,1283,0,270,143,160.375
wstate_indep_qiskit_81,16,765,1283,0,199,58,80.1875
wstate_indep_qiskit_95,2,634,1507,0,812,695,753.5
wstate_indep_qiskit_95,4,814,1507,0,469,343,376.75
wstate_indep_qiskit_95,8,1020,1507,0,298,171,188.375
wstate_indep_qiskit_95,16,946,1507,0,213,72,94.1875
qpeinexact_indep_qiskit_33,2,48,3394,0,3361,33,1697.0
qpeinexact_indep_qiskit_33,4,54,3394,0,3345,16,848.5
qpeinexact_indep_qiskit_33,8,54,3394,0,3337,8,424.25
qpeinexact_indep_qiskit_33,16,48,3394,0,3333,4,212.125
qpeinexact_indep_qiskit_27,2,39,2290,0,2263,27,1145.0
qpeinexact_indep_qiskit_27,4,43,2290,0,2250,13,572.5
qpeinexact_indep_qiskit_27,8,43,2290,0,2243,6,286.25
qpeinexact_indep_qiskit_27,16,36,2290,0,2240,3,143.125
qnn_indep_qiskit_99,2,147,127308,0,127209,99,63654.0
qnn_indep_qiskit_99,4,169,127308,0,127160,49,31827.0
qnn_indep_qiskit_99,8,178,127308,0,127135,24,15913.5
qnn_indep_qiskit_99,16,176,127308,0,127123,12,7956.75
wstate_indep_qiskit_42,2,194,659,0,388,271,329.5
wstate_indep_qiskit_42,4,297,659,0,257,131,164.75
wstate_indep_qiskit_42,8,335,659,0,192,65,82.375
wstate_indep_qiskit_42,16,261,659,0,160,19,41.1875
graphstate_indep_qiskit_16,2,15,144,0,97,47,72.0
graphstate_indep_qiskit_16,4,31,144,0,74,23,36.0
graphstate_indep_qiskit_16,8,33,144,0,59,8,18.0
graphstate_indep_qiskit_16,16,16,144,0,52,2,9.0
wstate_indep_qiskit_56,2,287,883,0,500,383,441.5
wstate_indep_qiskit_56,4,383,883,0,313,187,220.75
wstate_indep_qiskit_56,8,470,883,0,220,93,110.375
wstate_indep_qiskit_56,16,443,883,0,174,33,55.1875
qnn_indep_qiskit_130,2,65,219564,0,219434,130,109782.0
qnn_indep_qiskit_130,4,224,219564,0,219369,65,54891.0
qnn_indep_qiskit_130,8,236,219564,0,219337,32,27445.5
qnn_indep_qiskit_130,16,236,219564,0,219321,16,13722.75
qwalk-v-chain_indep_qiskit_9,2,10,949,0,917,32,474.5
qwalk-v-chain_indep_qiskit_9,4,12,949,0,915,2,237.25
qwalk-v-chain_indep_qiskit_9,8,14,949,0,914,1,118.625
qwalk-v-chain_indep_qiskit_9,16,14,949,0,913,0,59.3125
qftentangled_indep_qiskit_50,2,1596,7945,0,4887,3058,3972.5
qftentangled_indep_qiskit_50,4,2493,7945,0,3641,1243,1986.25
qftentangled_indep_qiskit_50,8,2532,7945,0,3027,605,993.125
qftentangled_indep_qiskit_50,16,2063,7945,0,2747,126,496.5625
grover-v-chain_indep_qiskit_3,2,3,49,0,40,9,24.5
grover-v-chain_indep_qiskit_3,4,3,49,0,39,0,12.25
grover-v-chain_indep_qiskit_3,8,3,49,0,39,0,6.125
grover-v-chain_indep_qiskit_3,16,8,49,0,13,0,3.0625
qftentangled_indep_qiskit_44,2,1148,6199,0,3882,2317,3099.5
qftentangled_indep_qiskit_44,4,1826,6199,0,2976,903,1549.75
qftentangled_indep_qiskit_44,8,1750,6199,0,2532,435,774.875
qftentangled_indep_qiskit_44,16,1295,6199,0,2336,75,387.4375
qnn_indep_qiskit_124,2,62,199758,0,199634,124,99879.0
qnn_indep_qiskit_124,4,93,199758,0,199572,62,49939.5
