circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,partitions_checked,search_completed,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
grover-v-chain_indep_qiskit_9,9,4975,4966,9,4132,3,1.3,4,2945.0,6720.0,2.2818336162988118,622.5611901283264,1.8337299823760986,NODE-LEVEL-TIMED,19683,True,"[4, 4, 1]","[4, 4, 3]","[9, 0, 0]","[4, 3, 2]"
portfolioqaoa_indep_qiskit_10,10,870,860,10,725,3,1.0,4,1030.0,770.0,0.7475728155339806,600.0012791156769,0.054013967514038086,NODE-LEVEL-TIMED,14,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
portfolioqaoa_indep_qiskit_10,10,870,860,10,725,3,1.1,4,1030.0,770.0,0.7475728155339806,600.00119805336,0.0540919303894043,NODE-LEVEL-TIMED,14,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
portfolioqaoa_indep_qiskit_10,10,870,860,10,725,3,1.2,4,1030.0,770.0,0.7475728155339806,600.001179933548,0.05422019958496094,NODE-LEVEL-TIMED,14,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
portfolioqaoa_indep_qiskit_10,10,870,860,10,725,3,1.3,5,1050.0,880.0,0.8380952380952381,600.0011968612671,0.05237412452697754,NODE-LEVEL-TIMED,18,False,"[5, 5, 5]","[5, 5, 5]","[5, 3, 2]","[5, 4, 1]"
portfolioqaoa_indep_qiskit_6,6,306,300,6,255,3,1.0,2,360.0,160.0,0.4444444444444444,0.04504704475402832,0.008204936981201172,NODE-LEVEL-TIMED,5,False,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
portfolioqaoa_indep_qiskit_6,6,306,300,6,255,3,1.1,3,370.0,340.0,0.918918918918919,600.0004279613495,0.00758814811706543,NODE-LEVEL-TIMED,4,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
portfolioqaoa_indep_qiskit_6,6,306,300,6,255,3,1.2,3,370.0,340.0,0.918918918918919,600.0003888607025,0.007142782211303711,NODE-LEVEL-TIMED,4,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
portfolioqaoa_indep_qiskit_6,6,306,300,6,255,3,1.3,3,370.0,340.0,0.918918918918919,600.0004150867462,0.007717132568359375,NODE-LEVEL-TIMED,4,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
portfolioqaoa_indep_qiskit_7,7,420,413,7,350,3,1.0,3,510.0,340.0,0.6666666666666666,600.0005650520325,0.013447761535644531,NODE-LEVEL-TIMED,20,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfolioqaoa_indep_qiskit_7,7,420,413,7,350,3,1.1,3,510.0,340.0,0.6666666666666666,600.0005986690521,0.013582944869995117,NODE-LEVEL-TIMED,20,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfolioqaoa_indep_qiskit_7,7,420,413,7,350,3,1.2,3,510.0,340.0,0.6666666666666666,600.0005598068237,0.013238191604614258,NODE-LEVEL-TIMED,20,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfolioqaoa_indep_qiskit_7,7,420,413,7,350,3,1.3,4,540.0,350.0,0.6481481481481481,600.0005879402161,0.01324915885925293,NODE-LEVEL-TIMED,12,False,"[4, 4, 4]","[4, 4, 4]","[4, 1, 2]","[4, 3, 0]"
portfolioqaoa_indep_qiskit_8,8,552,544,8,460,3,1.0,3,670.0,340.0,0.5074626865671642,600.0007798671722,0.02365398406982422,NODE-LEVEL-TIMED,24,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 2, 1]"
portfolioqaoa_indep_qiskit_8,8,552,544,8,460,3,1.1,3,670.0,340.0,0.5074626865671642,600.0007019042969,0.023097753524780273,NODE-LEVEL-TIMED,24,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 2, 1]"
portfolioqaoa_indep_qiskit_8,8,552,544,8,460,3,1.2,4,770.0,560.0,0.7272727272727273,600.0007827281952,0.022958993911743164,NODE-LEVEL-TIMED,10,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 1]","[4, 3, 1]"
portfolioqaoa_indep_qiskit_8,8,552,544,8,460,3,1.3,4,770.0,560.0,0.7272727272727273,600.0008070468903,0.022170066833496094,NODE-LEVEL-TIMED,10,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 1]","[4, 3, 1]"
portfolioqaoa_indep_qiskit_9,9,702,693,9,585,3,1.0,3,810.0,340.0,0.41975308641975306,3.1569089889526367,0.03648996353149414,NODE-LEVEL-TIMED,7,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[6, 2, 1]"
portfolioqaoa_indep_qiskit_9,9,702,693,9,585,3,1.1,4,820.0,770.0,0.9390243902439024,600.0009260177612,0.03461599349975586,NODE-LEVEL-TIMED,18,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
portfolioqaoa_indep_qiskit_9,9,702,693,9,585,3,1.2,4,820.0,770.0,0.9390243902439024,600.0009739398956,0.0345158576965332,NODE-LEVEL-TIMED,18,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
portfolioqaoa_indep_qiskit_9,9,702,693,9,585,3,1.3,4,820.0,770.0,0.9390243902439024,600.000923871994,0.035531044006347656,NODE-LEVEL-TIMED,18,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
portfoliovqe_indep_qiskit_10,10,870,860,10,725,3,1.0,4,1030.0,770.0,0.7475728155339806,600.0011131763458,0.05355072021484375,NODE-LEVEL-TIMED,14,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
portfoliovqe_indep_qiskit_10,10,870,860,10,725,3,1.1,4,1030.0,770.0,0.7475728155339806,600.0012409687042,0.05382180213928223,NODE-LEVEL-TIMED,14,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
portfoliovqe_indep_qiskit_10,10,870,860,10,725,3,1.2,4,1030.0,770.0,0.7475728155339806,600.0011069774628,0.05319070816040039,NODE-LEVEL-TIMED,14,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[5, 3, 2]"
portfoliovqe_indep_qiskit_10,10,870,860,10,725,3,1.3,5,1050.0,880.0,0.8380952380952381,600.0011429786682,0.05115699768066406,NODE-LEVEL-TIMED,18,False,"[5, 5, 5]","[5, 5, 5]","[5, 3, 2]","[5, 4, 1]"
portfoliovqe_indep_qiskit_6,6,306,300,6,255,3,1.0,2,360.0,160.0,0.4444444444444444,0.04532885551452637,0.00806879997253418,NODE-LEVEL-TIMED,5,False,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
portfoliovqe_indep_qiskit_6,6,306,300,6,255,3,1.1,3,370.0,340.0,0.918918918918919,600.000422000885,0.007462739944458008,NODE-LEVEL-TIMED,4,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
portfoliovqe_indep_qiskit_6,6,306,300,6,255,3,1.2,3,370.0,340.0,0.918918918918919,600.000480890274,0.007683992385864258,NODE-LEVEL-TIMED,4,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
portfoliovqe_indep_qiskit_6,6,306,300,6,255,3,1.3,3,370.0,340.0,0.918918918918919,600.0004279613495,0.0076100826263427734,NODE-LEVEL-TIMED,4,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
portfoliovqe_indep_qiskit_7,7,420,413,7,350,3,1.0,3,510.0,340.0,0.6666666666666666,600.0005548000336,0.013677120208740234,NODE-LEVEL-TIMED,20,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfoliovqe_indep_qiskit_7,7,420,413,7,350,3,1.1,3,510.0,340.0,0.6666666666666666,600.0005819797516,0.013338804244995117,NODE-LEVEL-TIMED,20,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfoliovqe_indep_qiskit_7,7,420,413,7,350,3,1.2,3,510.0,340.0,0.6666666666666666,600.000599861145,0.013242006301879883,NODE-LEVEL-TIMED,20,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
portfoliovqe_indep_qiskit_7,7,420,413,7,350,3,1.3,4,540.0,350.0,0.6481481481481481,600.0006339550018,0.013033151626586914,NODE-LEVEL-TIMED,12,False,"[4, 4, 4]","[4, 4, 4]","[4, 1, 2]","[4, 3, 0]"
portfoliovqe_indep_qiskit_8,8,552,544,8,460,3,1.0,3,670.0,340.0,0.5074626865671642,600.0007491111755,0.02354598045349121,NODE-LEVEL-TIMED,24,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 2, 1]"
portfoliovqe_indep_qiskit_8,8,552,544,8,460,3,1.1,3,670.0,340.0,0.5074626865671642,600.0006918907166,0.02334904670715332,NODE-LEVEL-TIMED,24,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[5, 2, 1]"
portfoliovqe_indep_qiskit_8,8,552,544,8,460,3,1.2,4,770.0,560.0,0.7272727272727273,600.0007328987122,0.022486209869384766,NODE-LEVEL-TIMED,10,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 1]","[4, 3, 1]"
portfoliovqe_indep_qiskit_8,8,552,544,8,460,3,1.3,4,770.0,560.0,0.7272727272727273,600.0007450580597,0.02219986915588379,NODE-LEVEL-TIMED,10,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 1]","[4, 3, 1]"
portfoliovqe_indep_qiskit_9,9,702,693,9,585,3,1.0,3,810.0,340.0,0.41975308641975306,3.187962293624878,0.03637290000915527,NODE-LEVEL-TIMED,7,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[6, 2, 1]"
portfoliovqe_indep_qiskit_9,9,702,693,9,585,3,1.1,4,820.0,770.0,0.9390243902439024,600.0009868144989,0.035891056060791016,NODE-LEVEL-TIMED,18,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
portfoliovqe_indep_qiskit_9,9,702,693,9,585,3,1.2,4,820.0,770.0,0.9390243902439024,600.0009746551514,0.03513503074645996,NODE-LEVEL-TIMED,18,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
portfoliovqe_indep_qiskit_9,9,702,693,9,585,3,1.3,4,820.0,770.0,0.9390243902439024,600.0009589195251,0.03530287742614746,NODE-LEVEL-TIMED,18,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
pricingcall_indep_qiskit_7,7,316,309,7,258,3,1.0,3,530.0,350.0,0.660377358490566,600.0004768371582,0.007866859436035156,NODE-LEVEL-TIMED,10,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingcall_indep_qiskit_7,7,316,309,7,258,3,1.1,3,530.0,350.0,0.660377358490566,600.0004987716675,0.007607698440551758,NODE-LEVEL-TIMED,10,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingcall_indep_qiskit_7,7,316,309,7,258,3,1.2,3,530.0,350.0,0.660377358490566,600.0005760192871,0.007601022720336914,NODE-LEVEL-TIMED,10,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingcall_indep_qiskit_7,7,316,309,7,258,3,1.3,4,510.0,330.0,0.6470588235294118,600.0005159378052,0.006942033767700195,NODE-LEVEL-TIMED,8,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 1]","[4, 3, 0]"
pricingcall_indep_qiskit_9,9,464,455,9,379,3,1.0,3,250.0,140.0,0.56,19.803220987319946,0.014317035675048828,NODE-LEVEL-TIMED,35,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[5, 1, 3]"
pricingcall_indep_qiskit_9,9,464,455,9,379,3,1.1,4,630.0,470.0,0.746031746031746,600.0006818771362,0.013912200927734375,NODE-LEVEL-TIMED,14,False,"[4, 4, 4]","[4, 4, 4]","[3, 3, 3]","[5, 3, 1]"
pricingcall_indep_qiskit_9,9,464,455,9,379,3,1.2,4,630.0,470.0,0.746031746031746,600.0006060600281,0.013773918151855469,NODE-LEVEL-TIMED,14,False,"[4, 4, 4]","[4, 4, 4]","[3, 3, 3]","[5, 3, 1]"
pricingcall_indep_qiskit_9,9,464,455,9,379,3,1.3,4,630.0,470.0,0.746031746031746,600.0005810260773,0.013890981674194336,NODE-LEVEL-TIMED,14,False,"[4, 4, 4]","[4, 4, 4]","[3, 3, 3]","[5, 3, 1]"
pricingput_indep_qiskit_7,7,318,311,7,260,3,1.0,3,530.0,350.0,0.660377358490566,600.0004849433899,0.007817983627319336,NODE-LEVEL-TIMED,10,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingput_indep_qiskit_7,7,318,311,7,260,3,1.1,3,530.0,350.0,0.660377358490566,600.000492811203,0.007814884185791016,NODE-LEVEL-TIMED,10,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingput_indep_qiskit_7,7,318,311,7,260,3,1.2,3,530.0,350.0,0.660377358490566,600.0004720687866,0.008883953094482422,NODE-LEVEL-TIMED,10,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[4, 2, 1]"
pricingput_indep_qiskit_7,7,318,311,7,260,3,1.3,4,500.0,330.0,0.66,600.0004658699036,0.0070912837982177734,NODE-LEVEL-TIMED,12,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 1]","[4, 3, 0]"
pricingput_indep_qiskit_9,9,474,465,9,389,3,1.0,3,250.0,140.0,0.56,11.829417943954468,0.014667749404907227,NODE-LEVEL-TIMED,77,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[5, 1, 3]"
pricingput_indep_qiskit_9,9,474,465,9,389,3,1.1,4,410.0,470.0,1.146341463414634,600.0006501674652,0.014451980590820312,NODE-LEVEL-TIMED,12,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[5, 3, 1]"
pricingput_indep_qiskit_9,9,474,465,9,389,3,1.2,4,410.0,470.0,1.146341463414634,600.0006170272827,0.014037609100341797,NODE-LEVEL-TIMED,12,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[5, 3, 1]"
pricingput_indep_qiskit_9,9,474,465,9,389,3,1.3,4,410.0,470.0,1.146341463414634,600.0005700588226,0.013856887817382812,NODE-LEVEL-TIMED,12,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[5, 3, 1]"
qaoa_indep_qiskit_10,10,170,160,10,140,3,1.0,4,40.0,70.0,1.75,600.000189781189,0.002357959747314453,NODE-LEVEL-TIMED,106,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[3, 4, 3]"
qaoa_indep_qiskit_10,10,170,160,10,140,3,1.1,4,40.0,70.0,1.75,600.0001831054688,0.0023403167724609375,NODE-LEVEL-TIMED,106,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[3, 4, 3]"
qaoa_indep_qiskit_10,10,170,160,10,140,3,1.2,4,40.0,70.0,1.75,600.0001819133759,0.002360105514526367,NODE-LEVEL-TIMED,106,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[3, 4, 3]"
qaoa_indep_qiskit_10,10,170,160,10,140,3,1.3,5,140.0,60.0,0.42857142857142855,600.0002138614655,0.002007007598876953,NODE-LEVEL-TIMED,75,False,"[5, 5, 5]","[5, 5, 4]","[4, 3, 3]","[3, 4, 3]"
qaoa_indep_qiskit_6,6,102,96,6,84,3,1.0,2,60.0,50.0,0.8333333333333334,0.018574237823486328,0.001127004623413086,NODE-LEVEL-TIMED,10,False,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[3, 2, 1]"
qaoa_indep_qiskit_6,6,102,96,6,84,3,1.1,3,40.0,50.0,1.25,600.0001440048218,0.001155853271484375,NODE-LEVEL-TIMED,40,False,"[3, 3, 3]","[3, 3, 1]","[3, 1, 2]","[3, 3, 0]"
qaoa_indep_qiskit_6,6,102,96,6,84,3,1.2,3,40.0,50.0,1.25,600.0001537799835,0.0011448860168457031,NODE-LEVEL-TIMED,40,False,"[3, 3, 3]","[3, 3, 1]","[3, 1, 2]","[3, 3, 0]"
qaoa_indep_qiskit_6,6,102,96,6,84,3,1.3,3,40.0,50.0,1.25,600.0001499652863,0.0011868476867675781,NODE-LEVEL-TIMED,40,False,"[3, 3, 3]","[3, 3, 1]","[3, 1, 2]","[3, 3, 0]"
qaoa_indep_qiskit_7,7,119,112,7,98,3,1.0,3,40.0,50.0,1.25,129.39013600349426,0.0014662742614746094,NODE-LEVEL-TIMED,50,False,"[3, 3, 3]","[3, 3, 2]","[3, 1, 3]","[3, 3, 1]"
qaoa_indep_qiskit_7,7,119,112,7,98,3,1.1,3,40.0,50.0,1.25,131.38182997703552,0.0014350414276123047,NODE-LEVEL-TIMED,50,False,"[3, 3, 3]","[3, 3, 2]","[3, 1, 3]","[3, 3, 1]"
qaoa_indep_qiskit_7,7,119,112,7,98,3,1.2,3,40.0,50.0,1.25,128.7906458377838,0.0015671253204345703,NODE-LEVEL-TIMED,50,False,"[3, 3, 3]","[3, 3, 2]","[3, 1, 3]","[3, 3, 1]"
qaoa_indep_qiskit_7,7,119,112,7,98,3,1.3,4,100.0,10.0,0.1,600.0001668930054,0.0012090206146240234,NODE-LEVEL-TIMED,36,False,"[4, 4, 4]","[4, 3, 1]","[4, 2, 1]","[4, 3, 0]"
qaoa_indep_qiskit_8,8,136,128,8,112,3,1.0,3,60.0,50.0,0.8333333333333334,10.690197944641113,0.0016179084777832031,NODE-LEVEL-TIMED,66,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[3, 3, 2]"
qaoa_indep_qiskit_8,8,136,128,8,112,3,1.1,3,60.0,50.0,0.8333333333333334,10.594328165054321,0.001683950424194336,NODE-LEVEL-TIMED,66,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[3, 3, 2]"
qaoa_indep_qiskit_8,8,136,128,8,112,3,1.2,4,100.0,50.0,0.5,600.000214099884,0.0017299652099609375,NODE-LEVEL-TIMED,69,False,"[4, 4, 4]","[4, 4, 1]","[4, 2, 2]","[4, 4, 0]"
qaoa_indep_qiskit_8,8,136,128,8,112,3,1.3,4,100.0,50.0,0.5,600.0001947879791,0.001737356185913086,NODE-LEVEL-TIMED,69,False,"[4, 4, 4]","[4, 4, 1]","[4, 2, 2]","[4, 4, 0]"
qaoa_indep_qiskit_9,9,153,144,9,126,3,1.0,3,60.0,60.0,1.0,2.3978941440582275,0.0018579959869384766,NODE-LEVEL-TIMED,28,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[3, 3, 3]"
qaoa_indep_qiskit_9,9,153,144,9,126,3,1.1,4,70.0,90.0,1.2857142857142858,600.0001909732819,0.001711130142211914,NODE-LEVEL-TIMED,126,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[4, 3, 2]"
qaoa_indep_qiskit_9,9,153,144,9,126,3,1.2,4,70.0,90.0,1.2857142857142858,600.0001819133759,0.0016338825225830078,NODE-LEVEL-TIMED,126,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[4, 3, 2]"
qaoa_indep_qiskit_9,9,153,144,9,126,3,1.3,4,70.0,90.0,1.2857142857142858,600.0001740455627,0.0016472339630126953,NODE-LEVEL-TIMED,126,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 2]","[4, 3, 2]"
qft_indep_qiskit_10,10,330,320,10,270,3,1.0,4,380.0,360.0,0.9473684210526315,600.0004117488861,0.008605241775512695,NODE-LEVEL-TIMED,28,False,"[4, 4, 4]","[4, 4, 4]","[3, 4, 3]","[4, 3, 3]"
qft_indep_qiskit_10,10,330,320,10,270,3,1.1,4,380.0,360.0,0.9473684210526315,600.000403881073,0.009608983993530273,NODE-LEVEL-TIMED,28,False,"[4, 4, 4]","[4, 4, 4]","[3, 4, 3]","[4, 3, 3]"
qft_indep_qiskit_10,10,330,320,10,270,3,1.2,4,380.0,360.0,0.9473684210526315,600.0004169940948,0.00830221176147461,NODE-LEVEL-TIMED,28,False,"[4, 4, 4]","[4, 4, 4]","[3, 4, 3]","[4, 3, 3]"
qft_indep_qiskit_10,10,330,320,10,270,3,1.3,5,450.0,270.0,0.6,600.000725030899,0.006399869918823242,NODE-LEVEL-TIMED,10,False,"[5, 5, 5]","[5, 5, 5]","[4, 4, 2]","[5, 3, 2]"
qft_indep_qiskit_6,6,126,120,6,102,3,1.0,2,120.0,60.0,0.5,0.019247055053710938,0.0016357898712158203,NODE-LEVEL-TIMED,15,False,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
qft_indep_qiskit_6,6,126,120,6,102,3,1.1,3,130.0,140.0,1.0769230769230769,600.0001699924469,0.0017278194427490234,NODE-LEVEL-TIMED,32,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
qft_indep_qiskit_6,6,126,120,6,102,3,1.2,3,130.0,140.0,1.0769230769230769,600.0001859664917,0.0017180442810058594,NODE-LEVEL-TIMED,32,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
qft_indep_qiskit_6,6,126,120,6,102,3,1.3,3,130.0,140.0,1.0769230769230769,600.0002212524414,0.0017900466918945312,NODE-LEVEL-TIMED,32,False,"[3, 3, 3]","[3, 3, 3]","[3, 1, 2]","[3, 2, 1]"
qft_indep_qiskit_7,7,165,158,7,134,3,1.0,3,190.0,190.0,1.0,600.000262260437,0.002640962600708008,NODE-LEVEL-TIMED,25,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
qft_indep_qiskit_7,7,165,158,7,134,3,1.1,3,190.0,190.0,1.0,600.0002381801605,0.002624034881591797,NODE-LEVEL-TIMED,25,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
qft_indep_qiskit_7,7,165,158,7,134,3,1.2,3,190.0,190.0,1.0,600.0002608299255,0.00273895263671875,NODE-LEVEL-TIMED,25,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
qft_indep_qiskit_7,7,165,158,7,134,3,1.3,4,200.0,160.0,0.8,600.0002429485321,0.0025060176849365234,NODE-LEVEL-TIMED,20,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 1]","[4, 3, 0]"
qft_indep_qiskit_8,8,216,208,8,176,3,1.0,3,200.0,190.0,0.95,600.0002911090851,0.004066944122314453,NODE-LEVEL-TIMED,42,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[4, 2, 2]"
qft_indep_qiskit_8,8,216,208,8,176,3,1.1,3,200.0,190.0,0.95,600.0002491474152,0.004042863845825195,NODE-LEVEL-TIMED,42,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 2]","[4, 2, 2]"
qft_indep_qiskit_8,8,216,208,8,176,3,1.2,4,260.0,240.0,0.9230769230769231,600.0003020763397,0.003804922103881836,NODE-LEVEL-TIMED,15,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 3, 1]"
qft_indep_qiskit_8,8,216,208,8,176,3,1.3,4,260.0,240.0,0.9230769230769231,600.0002989768982,0.0038077831268310547,NODE-LEVEL-TIMED,15,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 2]","[4, 3, 1]"
qft_indep_qiskit_9,9,267,258,9,218,3,1.0,3,280.0,180.0,0.6428571428571429,0.9019930362701416,0.005967140197753906,NODE-LEVEL-TIMED,21,False,"[3, 3, 3]","[3, 3, 3]","[3, 3, 3]","[5, 2, 2]"
qft_indep_qiskit_9,9,267,258,9,218,3,1.1,4,340.0,280.0,0.8235294117647058,600.0004088878632,0.005536079406738281,NODE-LEVEL-TIMED,12,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
qft_indep_qiskit_9,9,267,258,9,218,3,1.2,4,340.0,280.0,0.8235294117647058,600.0003869533539,0.0055179595947265625,NODE-LEVEL-TIMED,12,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
qft_indep_qiskit_9,9,267,258,9,218,3,1.3,4,340.0,280.0,0.8235294117647058,600.00044298172,0.0057599544525146484,NODE-LEVEL-TIMED,12,False,"[4, 4, 4]","[4, 4, 4]","[4, 2, 3]","[4, 3, 2]"
qftentangled_indep_qiskit_10,10,385,375,10,316,3,1.0,4,460.0,390.0,0.8478260869565217,600.0006699562073,0.010967016220092773,NODE-LEVEL-TIMED,21,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[4, 3, 3]"
qftentangled_indep_qiskit_10,10,385,375,10,316,3,1.1,4,460.0,390.0,0.8478260869565217,600.0005419254303,0.010513067245483398,NODE-LEVEL-TIMED,21,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[4, 3, 3]"
qftentangled_indep_qiskit_10,10,385,375,10,316,3,1.2,4,460.0,390.0,0.8478260869565217,600.0004880428314,0.010679006576538086,NODE-LEVEL-TIMED,21,False,"[4, 4, 4]","[4, 4, 4]","[4, 3, 3]","[4, 3, 3]"
qftentangled_indep_qiskit_10,10,385,375,10,316,3,1.3,5,480.0,380.0,0.7916666666666666,600.000504732132,0.009277105331420898,NODE-LEVEL-TIMED,30,False,"[5, 5, 5]","[5, 5, 5]","[5, 3, 2]","[5, 4, 1]"
qftentangled_indep_qiskit_6,6,157,151,6,128,3,1.0,2,160.0,80.0,0.5,0.032180070877075195,0.0025861263275146484,NODE-LEVEL-TIMED,25,False,"[2, 2, 2]","[2, 2, 2]","[2, 2, 2]","[4, 1, 1]"
qftentangled_indep_qiskit_6,6,157,151,6,128,3,1.1,3,200.0,160.0,0.8,600.0003070831299,0.002165079116821289,NODE-LEVEL-TIMED,13,False,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 2, 1]"
qftentangled_indep_qiskit_6,6,157,151,6,128,3,1.2,3,200.0,160.0,0.8,600.0002419948578,0.0021948814392089844,NODE-LEVEL-TIMED,13,False,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 2, 1]"
qftentangled_indep_qiskit_6,6,157,151,6,128,3,1.3,3,200.0,160.0,0.8,600.000241279602,0.002162933349609375,NODE-LEVEL-TIMED,13,False,"[3, 3, 3]","[3, 3, 3]","[2, 2, 2]","[3, 2, 1]"
qftentangled_indep_qiskit_7,7,202,195,7,165,3,1.0,3,280.0,210.0,0.75,600.0003273487091,0.003328084945678711,NODE-LEVEL-TIMED,15,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
qftentangled_indep_qiskit_7,7,202,195,7,165,3,1.1,3,280.0,210.0,0.75,600.0002748966217,0.003233194351196289,NODE-LEVEL-TIMED,15,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
qftentangled_indep_qiskit_7,7,202,195,7,165,3,1.2,3,280.0,210.0,0.75,600.0002760887146,0.0033121109008789062,NODE-LEVEL-TIMED,15,False,"[3, 3, 3]","[3, 3, 3]","[3, 2, 2]","[3, 2, 2]"
