circuit,overhead,cut_cost,num_qubits,num_nodes,num_hyperedges,k,cap
wstate_indep_qiskit_4,1.2,5,51,0,0,4,15
wstate_indep_qiskit_4,1.3,5,51,0,0,4,16
wstate_indep_qiskit_4,1.5,5,51,0,0,4,19
wstate_indep_qiskit_4,2.0,5,51,0,0,4,25
ae_indep_qiskit_68,1.0,51,14475,0,0,4,3618
ae_indep_qiskit_68,1.1,51,14475,0,0,4,3980
ae_indep_qiskit_68,1.2,51,14475,0,0,4,4342
ae_indep_qiskit_68,1.3,51,14475,0,0,4,4704
ae_indep_qiskit_68,1.5,51,14475,0,0,4,5428
ae_indep_qiskit_68,2.0,51,14475,0,0,4,7237
dj_indep_qiskit_19,1.0,29,182,0,0,4,45
dj_indep_qiskit_19,1.1,29,182,0,0,4,50
dj_indep_qiskit_19,1.2,29,182,0,0,4,54
dj_indep_qiskit_19,1.3,29,182,0,0,4,59
dj_indep_qiskit_19,1.5,29,182,0,0,4,68
dj_indep_qiskit_19,2.0,29,182,0,0,4,91
su2random_indep_qiskit_95,1.0,162,80940,0,0,4,20235
su2random_indep_qiskit_95,1.1,162,80940,0,0,4,22258
su2random_indep_qiskit_95,1.2,162,80940,0,0,4,24282
su2random_indep_qiskit_95,1.3,162,80940,0,0,4,26305
su2random_indep_qiskit_95,1.5,162,80940,0,0,4,30352
su2random_indep_qiskit_95,2.0,162,80940,0,0,4,40470
random_indep_qiskit_60,1.0,538,31247,0,0,4,7811
random_indep_qiskit_60,1.1,538,31247,0,0,4,8592
random_indep_qiskit_60,1.2,538,31247,0,0,4,9374
random_indep_qiskit_60,1.3,538,31247,0,0,4,10155
random_indep_qiskit_60,1.5,538,31247,0,0,4,11717
random_indep_qiskit_60,2.0,538,31247,0,0,4,15623
su2random_indep_qiskit_94,1.0,161,79242,0,0,4,19810
su2random_indep_qiskit_94,1.1,161,79242,0,0,4,21791
su2random_indep_qiskit_94,1.2,161,79242,0,0,4,23772
su2random_indep_qiskit_94,1.3,161,79242,0,0,4,25753
su2random_indep_qiskit_94,1.5,161,79242,0,0,4,29715
su2random_indep_qiskit_94,2.0,161,79242,0,0,4,39621
dj_indep_qiskit_18,1.0,28,172,0,0,4,43
dj_indep_qiskit_18,1.1,28,172,0,0,4,47
dj_indep_qiskit_18,1.2,28,172,0,0,4,51
dj_indep_qiskit_18,1.3,28,172,0,0,4,55
dj_indep_qiskit_18,1.5,28,172,0,0,4,64
dj_indep_qiskit_18,2.0,28,172,0,0,4,86
ae_indep_qiskit_69,1.0,117,14895,0,0,4,3723
ae_indep_qiskit_69,1.1,117,14895,0,0,4,4096
ae_indep_qiskit_69,1.2,117,14895,0,0,4,4468
ae_indep_qiskit_69,1.3,117,14895,0,0,4,4840
ae_indep_qiskit_69,1.5,117,14895,0,0,4,5585
ae_indep_qiskit_69,2.0,117,14895,0,0,4,7447
random_indep_qiskit_61,1.0,710,31277,0,0,4,7819
random_indep_qiskit_61,1.1,710,31277,0,0,4,8601
random_indep_qiskit_61,1.2,710,31277,0,0,4,9383
random_indep_qiskit_61,1.3,710,31277,0,0,4,10165
random_indep_qiskit_61,1.5,710,31277,0,0,4,11728
random_indep_qiskit_61,2.0,710,31277,0,0,4,15638
realamprandom_indep_qiskit_128,1.0,96,147072,0,0,4,36768
realamprandom_indep_qiskit_128,1.1,96,147072,0,0,4,40444
realamprandom_indep_qiskit_128,1.2,96,147072,0,0,4,44121
realamprandom_indep_qiskit_128,1.3,96,147072,0,0,4,47798
realamprandom_indep_qiskit_128,1.5,96,147072,0,0,4,55152
realamprandom_indep_qiskit_128,2.0,96,147072,0,0,4,73536
random_indep_qiskit_75,1.0,703,48915,0,0,4,12228
random_indep_qiskit_75,1.1,703,48915,0,0,4,13451
random_indep_qiskit_75,1.2,703,48915,0,0,4,14674
random_indep_qiskit_75,1.3,703,48915,0,0,4,15897
random_indep_qiskit_75,1.5,703,48915,0,0,4,18343
random_indep_qiskit_75,2.0,703,48915,0,0,4,24457
qpeinexact_indep_qiskit_118,1.0,203,42236,0,0,4,10559
qpeinexact_indep_qiskit_118,1.1,203,42236,0,0,4,11614
qpeinexact_indep_qiskit_118,1.2,203,42236,0,0,4,12670
qpeinexact_indep_qiskit_118,1.3,203,42236,0,0,4,13726
qpeinexact_indep_qiskit_118,1.5,203,42236,0,0,4,15838
qpeinexact_indep_qiskit_118,2.0,203,42236,0,0,4,21118
wstate_indep_qiskit_5,1.0,8,67,0,0,4,16
wstate_indep_qiskit_5,1.1,8,67,0,0,4,18
wstate_indep_qiskit_5,1.2,8,67,0,0,4,20
wstate_indep_qiskit_5,1.3,8,67,0,0,4,21
wstate_indep_qiskit_5,1.5,8,67,0,0,4,25
wstate_indep_qiskit_5,2.0,8,67,0,0,4,33
su2random_indep_qiskit_80,1.0,60,57360,0,0,4,14340
su2random_indep_qiskit_80,1.1,60,57360,0,0,4,15774
su2random_indep_qiskit_80,1.2,60,57360,0,0,4,17208
su2random_indep_qiskit_80,1.3,60,57360,0,0,4,18642
su2random_indep_qiskit_80,1.5,60,57360,0,0,4,21510
su2random_indep_qiskit_80,2.0,60,57360,0,0,4,28680
dj_indep_qiskit_24,1.0,18,232,0,0,4,58
dj_indep_qiskit_24,1.1,18,232,0,0,4,63
dj_indep_qiskit_24,1.2,18,232,0,0,4,69
dj_indep_qiskit_24,1.3,18,232,0,0,4,75
dj_indep_qiskit_24,1.5,18,232,0,0,4,87
dj_indep_qiskit_24,2.0,18,232,0,0,4,116
ae_indep_qiskit_55,1.0,92,9561,0,0,4,2390
ae_indep_qiskit_55,1.1,92,9561,0,0,4,2629
ae_indep_qiskit_55,1.2,92,9561,0,0,4,2868
ae_indep_qiskit_55,1.3,92,9561,0,0,4,3107
ae_indep_qiskit_55,1.5,92,9561,0,0,4,3585
ae_indep_qiskit_55,2.0,92,9561,0,0,4,4780
realamprandom_indep_qiskit_12,1.0,9,1260,0,0,4,315
realamprandom_indep_qiskit_12,1.1,9,1260,0,0,4,346
realamprandom_indep_qiskit_12,1.2,9,1260,0,0,4,378
realamprandom_indep_qiskit_12,1.3,9,1260,0,0,4,409
realamprandom_indep_qiskit_12,1.5,9,1260,0,0,4,472
realamprandom_indep_qiskit_12,2.0,9,1260,0,0,4,630
realamprandom_indep_qiskit_100,1.0,75,89700,0,0,4,22425
realamprandom_indep_qiskit_100,1.1,75,89700,0,0,4,24667
realamprandom_indep_qiskit_100,1.2,75,89700,0,0,4,26910
realamprandom_indep_qiskit_100,1.3,75,89700,0,0,4,29152
realamprandom_indep_qiskit_100,1.5,75,89700,0,0,4,33637
realamprandom_indep_qiskit_100,2.0,75,89700,0,0,4,44850
qpeinexact_indep_qiskit_130,1.0,224,51212,0,0,4,12803
qpeinexact_indep_qiskit_130,1.1,224,51212,0,0,4,14083
qpeinexact_indep_qiskit_130,1.2,224,51212,0,0,4,15363
qpeinexact_indep_qiskit_130,1.3,224,51212,0,0,4,16643
qpeinexact_indep_qiskit_130,1.5,224,51212,0,0,4,19204
qpeinexact_indep_qiskit_130,2.0,224,51212,0,0,4,25606
pricingput_indep_qiskit_23,1.0,36,15238,0,0,4,3809
pricingput_indep_qiskit_23,1.1,36,15238,0,0,4,4190
pricingput_indep_qiskit_23,1.2,36,15238,0,0,4,4571
pricingput_indep_qiskit_23,1.3,36,15238,0,0,4,4952
pricingput_indep_qiskit_23,1.5,36,15238,0,0,4,5714
pricingput_indep_qiskit_23,2.0,36,15238,0,0,4,7619
qpeinexact_indep_qiskit_124,1.0,93,46616,0,0,4,11654
qpeinexact_indep_qiskit_124,1.1,93,46616,0,0,4,12819
qpeinexact_indep_qiskit_124,1.2,93,46616,0,0,4,13984
qpeinexact_indep_qiskit_124,1.3,93,46616,0,0,4,15150
qpeinexact_indep_qiskit_124,1.5,93,46616,0,0,4,17481
qpeinexact_indep_qiskit_124,2.0,93,46616,0,0,4,23308
random_indep_qiskit_49,1.0,471,21251,0,0,4,5312
random_indep_qiskit_49,1.1,471,21251,0,0,4,5844
random_indep_qiskit_49,1.2,471,21251,0,0,4,6375
random_indep_qiskit_49,1.3,471,21251,0,0,4,6906
random_indep_qiskit_49,1.5,471,21251,0,0,4,7969
random_indep_qiskit_49,2.0,471,21251,0,0,4,10625
realamprandom_indep_qiskit_114,1.0,196,116622,0,0,4,29155
realamprandom_indep_qiskit_114,1.1,196,116622,0,0,4,32071
realamprandom_indep_qiskit_114,1.2,196,116622,0,0,4,34986
realamprandom_indep_qiskit_114,1.3,196,116622,0,0,4,37902
realamprandom_indep_qiskit_114,1.5,196,116622,0,0,4,43733
realamprandom_indep_qiskit_114,2.0,196,116622,0,0,4,58311
dj_indep_qiskit_30,1.0,49,292,0,0,4,73
dj_indep_qiskit_30,1.1,49,292,0,0,4,80
dj_indep_qiskit_30,1.2,49,292,0,0,4,87
dj_indep_qiskit_30,1.3,49,292,0,0,4,94
dj_indep_qiskit_30,1.5,49,292,0,0,4,109
dj_indep_qiskit_30,2.0,49,292,0,0,4,146
ae_indep_qiskit_41,1.0,68,5403,0,0,4,1350
ae_indep_qiskit_41,1.1,68,5403,0,0,4,1485
ae_indep_qiskit_41,1.2,68,5403,0,0,4,1620
ae_indep_qiskit_41,1.3,68,5403,0,0,4,1755
ae_indep_qiskit_41,1.5,68,5403,0,0,4,2026
ae_indep_qiskit_41,2.0,68,5403,0,0,4,2701
qpeinexact_indep_qiskit_5,1.0,5,90,0,0,4,22
qpeinexact_indep_qiskit_5,1.1,5,90,0,0,4,24
qpeinexact_indep_qiskit_5,1.2,5,90,0,0,4,27
qpeinexact_indep_qiskit_5,1.3,5,90,0,0,4,29
qpeinexact_indep_qiskit_5,1.5,5,90,0,0,4,33
qpeinexact_indep_qiskit_5,2.0,5,90,0,0,4,45
su2random_indep_qiskit_57,1.0,96,29070,0,0,4,7267
su2random_indep_qiskit_57,1.1,96,29070,0,0,4,7994
su2random_indep_qiskit_57,1.2,96,29070,0,0,4,8721
su2random_indep_qiskit_57,1.3,96,29070,0,0,4,9447
su2random_indep_qiskit_57,1.5,96,29070,0,0,4,10901
su2random_indep_qiskit_57,2.0,96,29070,0,0,4,14535
su2random_indep_qiskit_43,1.0,71,16512,0,0,4,4128
su2random_indep_qiskit_43,1.1,71,16512,0,0,4,4540
su2random_indep_qiskit_43,1.2,71,16512,0,0,4,4953
su2random_indep_qiskit_43,1.3,71,16512,0,0,4,5366
su2random_indep_qiskit_43,1.5,71,16512,0,0,4,6192
su2random_indep_qiskit_43,2.0,71,16512,0,0,4,8256
ae_indep_qiskit_96,1.0,72,28503,0,0,4,7125
ae_indep_qiskit_96,1.1,72,28503,0,0,4,7838
ae_indep_qiskit_96,1.2,72,28503,0,0,4,8550
ae_indep_qiskit_96,1.3,72,28503,0,0,4,9263
ae_indep_qiskit_96,1.5,72,28503,0,0,4,10688
ae_indep_qiskit_96,2.0,72,28503,0,0,4,14251
ae_indep_qiskit_123,1.0,211,46485,0,0,4,11621
ae_indep_qiskit_123,1.1,211,46485,0,0,4,12783
ae_indep_qiskit_123,1.2,211,46485,0,0,4,13945
ae_indep_qiskit_123,1.3,211,46485,0,0,4,15107
ae_indep_qiskit_123,1.5,211,46485,0,0,4,17431
ae_indep_qiskit_123,2.0,211,46485,0,0,4,23242
ae_indep_qiskit_82,1.0,140,20901,0,0,4,5225
ae_indep_qiskit_82,1.1,140,20901,0,0,4,5747
ae_indep_qiskit_82,1.2,140,20901,0,0,4,6270
ae_indep_qiskit_82,1.3,140,20901,0,0,4,6792
ae_indep_qiskit_82,1.5,140,20901,0,0,4,7837
ae_indep_qiskit_82,2.0,140,20901,0,0,4,10450
twolocalrandom_indep_qiskit_27,1.0,43,6480,0,0,4,1620
twolocalrandom_indep_qiskit_27,1.1,43,6480,0,0,4,1782
twolocalrandom_indep_qiskit_27,1.2,43,6480,0,0,4,1944
twolocalrandom_indep_qiskit_27,1.3,43,6480,0,0,4,2106
twolocalrandom_indep_qiskit_27,1.5,43,6480,0,0,4,2430
twolocalrandom_indep_qiskit_27,2.0,43,6480,0,0,4,3240
twolocalrandom_indep_qiskit_33,1.0,54,9702,0,0,4,2425
twolocalrandom_indep_qiskit_33,1.1,54,9702,0,0,4,2668
twolocalrandom_indep_qiskit_33,1.2,54,9702,0,0,4,2910
twolocalrandom_indep_qiskit_33,1.3,54,9702,0,0,4,3153
twolocalrandom_indep_qiskit_33,1.5,54,9702,0,0,4,3638
twolocalrandom_indep_qiskit_33,2.0,54,9702,0,0,4,4851
qpeexact_indep_qiskit_47,1.0,78,6810,0,0,4,1702
qpeexact_indep_qiskit_47,1.1,78,6810,0,0,4,1872
qpeexact_indep_qiskit_47,1.2,78,6810,0,0,4,2043
qpeexact_indep_qiskit_47,1.3,78,6810,0,0,4,2213
qpeexact_indep_qiskit_47,1.5,78,6810,0,0,4,2553
qpeexact_indep_qiskit_47,2.0,78,6810,0,0,4,3405
twolocalrandom_indep_qiskit_105,1.0,180,98910,0,0,4,24727
twolocalrandom_indep_qiskit_105,1.1,180,98910,0,0,4,27200
twolocalrandom_indep_qiskit_105,1.2,180,98910,0,0,4,29673
twolocalrandom_indep_qiskit_105,1.3,180,98910,0,0,4,32145
twolocalrandom_indep_qiskit_105,1.5,180,98910,0,0,4,37091
twolocalrandom_indep_qiskit_105,2.0,180,98910,0,0,4,49455
qpeexact_indep_qiskit_53,1.0,89,8634,0,0,4,2158
qpeexact_indep_qiskit_53,1.1,89,8634,0,0,4,2374
qpeexact_indep_qiskit_53,1.2,89,8634,0,0,4,2590
qpeexact_indep_qiskit_53,1.3,89,8634,0,0,4,2806
qpeexact_indep_qiskit_53,1.5,89,8634,0,0,4,3237
qpeexact_indep_qiskit_53,2.0,89,8634,0,0,4,4317
twolocalrandom_indep_qiskit_111,1.0,190,110556,0,0,4,27639
twolocalrandom_indep_qiskit_111,1.1,190,110556,0,0,4,30402
twolocalrandom_indep_qiskit_111,1.2,190,110556,0,0,4,33166
twolocalrandom_indep_qiskit_111,1.3,190,110556,0,0,4,35930
twolocalrandom_indep_qiskit_111,1.5,190,110556,0,0,4,41458
twolocalrandom_indep_qiskit_111,2.0,190,110556,0,0,4,55278
wstate_indep_qiskit_129,1.0,426,2051,0,0,4,512
wstate_indep_qiskit_129,1.1,426,2051,0,0,4,564
wstate_indep_qiskit_129,1.2,426,2051,0,0,4,615
wstate_indep_qiskit_129,1.3,426,2051,0,0,4,666
wstate_indep_qiskit_129,1.5,426,2051,0,0,4,769
wstate_indep_qiskit_129,2.0,426,2051,0,0,4,1025
pricingcall_indep_qiskit_19,1.0,1430,4420,0,0,4,1105
pricingcall_indep_qiskit_19,1.1,1430,4420,0,0,4,1215
pricingcall_indep_qiskit_19,1.2,1430,4420,0,0,4,1326
pricingcall_indep_qiskit_19,1.3,1430,4420,0,0,4,1436
pricingcall_indep_qiskit_19,1.5,1430,4420,0,0,4,1657
pricingcall_indep_qiskit_19,2.0,1430,4420,0,0,4,2210
qpeexact_indep_qiskit_84,1.0,63,21496,0,0,4,5374
qpeexact_indep_qiskit_84,1.1,63,21496,0,0,4,5911
qpeexact_indep_qiskit_84,1.2,63,21496,0,0,4,6448
qpeexact_indep_qiskit_84,1.3,63,21496,0,0,4,6986
qpeexact_indep_qiskit_84,1.5,63,21496,0,0,4,8061
qpeexact_indep_qiskit_84,2.0,63,21496,0,0,4,10748
wstate_indep_qiskit_115,1.0,287,1827,0,0,4,456
wstate_indep_qiskit_115,1.1,287,1827,0,0,4,502
wstate_indep_qiskit_115,1.2,287,1827,0,0,4,548
wstate_indep_qiskit_115,1.3,287,1827,0,0,4,593
wstate_indep_qiskit_115,1.5,287,1827,0,0,4,685
wstate_indep_qiskit_115,2.0,287,1827,0,0,4,913
pricingcall_indep_qiskit_25,1.0,42,28878,0,0,4,7219
pricingcall_indep_qiskit_25,1.1,42,28878,0,0,4,7941
pricingcall_indep_qiskit_25,1.2,42,28878,0,0,4,8663
pricingcall_indep_qiskit_25,1.3,42,28878,0,0,4,9385
pricingcall_indep_qiskit_25,1.5,42,28878,0,0,4,10829
pricingcall_indep_qiskit_25,2.0,42,28878,0,0,4,14439
wstate_indep_qiskit_101,1.0,173,1603,0,0,4,400
wstate_indep_qiskit_101,1.1,173,1603,0,0,4,440
wstate_indep_qiskit_101,1.2,173,1603,0,0,4,480
wstate_indep_qiskit_101,1.3,173,1603,0,0,4,520
wstate_indep_qiskit_101,1.5,173,1603,0,0,4,601
wstate_indep_qiskit_101,2.0,173,1603,0,0,4,801
qpeexact_indep_qiskit_90,1.0,154,24652,0,0,4,6163
qpeexact_indep_qiskit_90,1.1,154,24652,0,0,4,6779
qpeexact_indep_qiskit_90,1.2,154,24652,0,0,4,7395
qpeexact_indep_qiskit_90,1.3,154,24652,0,0,4,8011
qpeexact_indep_qiskit_90,1.5,154,24652,0,0,4,9244
qpeexact_indep_qiskit_90,2.0,154,24652,0,0,4,12326
qft_indep_qiskit_58,1.0,3646,10266,0,0,4,2566
qft_indep_qiskit_58,1.1,3646,10266,0,0,4,2823
qft_indep_qiskit_58,1.2,3646,10266,0,0,4,3079
qft_indep_qiskit_58,1.3,3646,10266,0,0,4,3336
qft_indep_qiskit_58,1.5,3646,10266,0,0,4,3849
qft_indep_qiskit_58,2.0,3646,10266,0,0,4,5133
qwalk-noancilla_indep_qiskit_6,1.0,5,3981,0,0,4,995
qwalk-noancilla_indep_qiskit_6,1.1,5,3981,0,0,4,1094
qwalk-noancilla_indep_qiskit_6,1.2,5,3981,0,0,4,1194
qwalk-noancilla_indep_qiskit_6,1.3,5,3981,0,0,4,1293
qwalk-noancilla_indep_qiskit_6,1.5,5,3981,0,0,4,1492
qwalk-noancilla_indep_qiskit_6,2.0,5,3981,0,0,4,1990
ghz_indep_qiskit_87,1.0,360,691,0,0,4,172
ghz_indep_qiskit_87,1.1,360,691,0,0,4,190
ghz_indep_qiskit_87,1.2,360,691,0,0,4,207
ghz_indep_qiskit_87,1.3,360,691,0,0,4,224
ghz_indep_qiskit_87,1.5,360,691,0,0,4,259
ghz_indep_qiskit_87,2.0,360,691,0,0,4,345
qftentangled_indep_qiskit_106,1.0,208,34657,0,0,4,8664
qftentangled_indep_qiskit_106,1.1,208,34657,0,0,4,9530
qftentangled_indep_qiskit_106,1.2,208,34657,0,0,4,10397
qftentangled_indep_qiskit_106,1.3,208,34657,0,0,4,11263
qftentangled_indep_qiskit_106,1.5,208,34657,0,0,4,12996
qftentangled_indep_qiskit_106,2.0,208,34657,0,0,4,17328
qft_indep_qiskit_64,1.0,4767,12480,0,0,4,3120
qft_indep_qiskit_64,1.1,4767,12480,0,0,4,3432
qft_indep_qiskit_64,1.2,4767,12480,0,0,4,3744
qft_indep_qiskit_64,1.3,4767,12480,0,0,4,4056
qft_indep_qiskit_64,1.5,4767,12480,0,0,4,4680
qft_indep_qiskit_64,2.0,4767,12480,0,0,4,6240
qftentangled_indep_qiskit_89,1.0,10436,24556,0,0,4,6139
qftentangled_indep_qiskit_89,1.1,10436,24556,0,0,4,6752
qftentangled_indep_qiskit_89,1.2,10436,24556,0,0,4,7366
qftentangled_indep_qiskit_89,1.3,10436,24556,0,0,4,7980
qftentangled_indep_qiskit_89,1.5,10436,24556,0,0,4,9208
qftentangled_indep_qiskit_89,2.0,10436,24556,0,0,4,12278
qft_indep_qiskit_70,1.0,5812,14910,0,0,4,3727
qft_indep_qiskit_70,1.1,5812,14910,0,0,4,4100
qft_indep_qiskit_70,1.2,5812,14910,0,0,4,4473
qft_indep_qiskit_70,1.3,5812,14910,0,0,4,4845
qft_indep_qiskit_70,1.5,5812,14910,0,0,4,5591
qft_indep_qiskit_70,2.0,5812,14910,0,0,4,7455
qftentangled_indep_qiskit_112,1.0,341,38635,0,0,4,9658
qftentangled_indep_qiskit_112,1.1,341,38635,0,0,4,10624
qftentangled_indep_qiskit_112,1.2,341,38635,0,0,4,11590
qftentangled_indep_qiskit_112,1.3,341,38635,0,0,4,12556
qftentangled_indep_qiskit_112,1.5,341,38635,0,0,4,14488
qftentangled_indep_qiskit_112,2.0,341,38635,0,0,4,19317
ghz_indep_qiskit_93,1.0,389,739,0,0,4,184
ghz_indep_qiskit_93,1.1,389,739,0,0,4,203
ghz_indep_qiskit_93,1.2,389,739,0,0,4,221
ghz_indep_qiskit_93,1.3,389,739,0,0,4,240
ghz_indep_qiskit_93,1.5,389,739,0,0,4,277
ghz_indep_qiskit_93,2.0,389,739,0,0,4,369
ghz_indep_qiskit_78,1.0,315,619,0,0,4,154
ghz_indep_qiskit_78,1.1,315,619,0,0,4,170
ghz_indep_qiskit_78,1.2,315,619,0,0,4,185
ghz_indep_qiskit_78,1.3,315,619,0,0,4,201
ghz_indep_qiskit_78,1.5,315,619,0,0,4,232
ghz_indep_qiskit_78,2.0,315,619,0,0,4,309
qnn_indep_qiskit_116,1.0,87,174806,0,0,4,43701
qnn_indep_qiskit_116,1.1,87,174806,0,0,4,48071
qnn_indep_qiskit_116,1.2,87,174806,0,0,4,52441
qnn_indep_qiskit_116,1.3,87,174806,0,0,4,56811
qnn_indep_qiskit_116,1.5,87,174806,0,0,4,65552
qnn_indep_qiskit_116,2.0,87,174806,0,0,4,87403
qftentangled_indep_qiskit_76,1.0,7215,18007,0,0,4,4501
qftentangled_indep_qiskit_76,1.1,7215,18007,0,0,4,4951
qftentangled_indep_qiskit_76,1.2,7215,18007,0,0,4,5402
qftentangled_indep_qiskit_76,1.3,7215,18007,0,0,4,5852
qftentangled_indep_qiskit_76,1.5,7215,18007,0,0,4,6752
qftentangled_indep_qiskit_76,2.0,7215,18007,0,0,4,9003
qftentangled_indep_qiskit_62,1.0,4325,12085,0,0,4,3021
qftentangled_indep_qiskit_62,1.1,4325,12085,0,0,4,3323
qftentangled_indep_qiskit_62,1.2,4325,12085,0,0,4,3625
qftentangled_indep_qiskit_62,1.3,4325,12085,0,0,4,3927
qftentangled_indep_qiskit_62,1.5,4325,12085,0,0,4,4531
qftentangled_indep_qiskit_62,2.0,4325,12085,0,0,4,6042
graphstate_indep_qiskit_129,1.0,723,1161,0,0,4,290
graphstate_indep_qiskit_129,1.1,723,1161,0,0,4,319
graphstate_indep_qiskit_129,1.2,723,1161,0,0,4,348
graphstate_indep_qiskit_129,1.3,723,1161,0,0,4,377
graphstate_indep_qiskit_129,1.5,723,1161,0,0,4,435
graphstate_indep_qiskit_129,2.0,723,1161,0,0,4,580
qnn_indep_qiskit_102,1.0,175,135144,0,0,4,33786
qnn_indep_qiskit_102,1.1,175,135144,0,0,4,37164
qnn_indep_qiskit_102,1.2,175,135144,0,0,4,40543
qnn_indep_qiskit_102,1.3,175,135144,0,0,4,43921
qnn_indep_qiskit_102,1.5,175,135144,0,0,4,50679
qnn_indep_qiskit_102,2.0,175,135144,0,0,4,67572
dj_indep_qiskit_128,1.0,96,1272,0,0,4,318
dj_indep_qiskit_128,1.1,96,1272,0,0,4,349
dj_indep_qiskit_128,1.2,96,1272,0,0,4,381
dj_indep_qiskit_128,1.3,96,1272,0,0,4,413
dj_indep_qiskit_128,1.5,96,1272,0,0,4,477
dj_indep_qiskit_128,2.0,96,1272,0,0,4,636
ghz_indep_qiskit_44,1.0,156,347,0,0,4,86
ghz_indep_qiskit_44,1.1,156,347,0,0,4,95
ghz_indep_qiskit_44,1.2,156,347,0,0,4,104
ghz_indep_qiskit_44,1.3,156,347,0,0,4,112
ghz_indep_qiskit_44,1.5,156,347,0,0,4,130
ghz_indep_qiskit_44,2.0,156,347,0,0,4,173
graphstate_indep_qiskit_101,1.0,432,909,0,0,4,227
graphstate_indep_qiskit_101,1.1,432,909,0,0,4,249
graphstate_indep_qiskit_101,1.2,432,909,0,0,4,272
graphstate_indep_qiskit_101,1.3,432,909,0,0,4,295
graphstate_indep_qiskit_101,1.5,432,909,0,0,4,340
graphstate_indep_qiskit_101,2.0,432,909,0,0,4,454
portfolioqaoa_indep_qiskit_17,1.0,26,2550,0,0,4,637
portfolioqaoa_indep_qiskit_17,1.1,26,2550,0,0,4,701
portfolioqaoa_indep_qiskit_17,1.2,26,2550,0,0,4,765
portfolioqaoa_indep_qiskit_17,1.3,26,2550,0,0,4,828
portfolioqaoa_indep_qiskit_17,1.5,26,2550,0,0,4,956
portfolioqaoa_indep_qiskit_17,2.0,26,2550,0,0,4,1275
dj_indep_qiskit_100,1.0,75,992,0,0,4,248
dj_indep_qiskit_100,1.1,75,992,0,0,4,272
dj_indep_qiskit_100,1.2,75,992,0,0,4,297
dj_indep_qiskit_100,1.3,75,992,0,0,4,322
dj_indep_qiskit_100,1.5,75,992,0,0,4,372
dj_indep_qiskit_100,2.0,75,992,0,0,4,496
dj_indep_qiskit_114,1.0,196,1132,0,0,4,283
dj_indep_qiskit_114,1.1,196,1132,0,0,4,311
dj_indep_qiskit_114,1.2,196,1132,0,0,4,339
dj_indep_qiskit_114,1.3,196,1132,0,0,4,367
dj_indep_qiskit_114,1.5,196,1132,0,0,4,424
dj_indep_qiskit_114,2.0,196,1132,0,0,4,566
graphstate_indep_qiskit_115,1.0,620,1035,0,0,4,258
graphstate_indep_qiskit_115,1.1,620,1035,0,0,4,284
graphstate_indep_qiskit_115,1.2,620,1035,0,0,4,310
graphstate_indep_qiskit_115,1.3,620,1035,0,0,4,336
graphstate_indep_qiskit_115,1.5,620,1035,0,0,4,388
graphstate_indep_qiskit_115,2.0,620,1035,0,0,4,517
qwalk-v-chain_indep_qiskit_7,1.0,10,561,0,0,4,140
qwalk-v-chain_indep_qiskit_7,1.1,10,561,0,0,4,154
qwalk-v-chain_indep_qiskit_7,1.2,10,561,0,0,4,168
qwalk-v-chain_indep_qiskit_7,1.3,10,561,0,0,4,182
qwalk-v-chain_indep_qiskit_7,1.5,10,561,0,0,4,210
qwalk-v-chain_indep_qiskit_7,2.0,10,561,0,0,4,280
ghz_indep_qiskit_50,1.0,185,395,0,0,4,98
ghz_indep_qiskit_50,1.1,185,395,0,0,4,108
ghz_indep_qiskit_50,1.2,185,395,0,0,4,118
ghz_indep_qiskit_50,1.3,185,395,0,0,4,128
ghz_indep_qiskit_50,1.5,185,395,0,0,4,148
ghz_indep_qiskit_50,2.0,185,395,0,0,4,197
wstate_indep_qiskit_58,1.0,454,915,0,0,4,228
wstate_indep_qiskit_58,1.1,454,915,0,0,4,251
wstate_indep_qiskit_58,1.2,454,915,0,0,4,274
wstate_indep_qiskit_58,1.3,454,915,0,0,4,297
wstate_indep_qiskit_58,1.5,454,915,0,0,4,343
wstate_indep_qiskit_58,2.0,454,915,0,0,4,457
graphstate_indep_qiskit_18,1.0,59,162,0,0,4,40
graphstate_indep_qiskit_18,1.1,59,162,0,0,4,44
graphstate_indep_qiskit_18,1.2,59,162,0,0,4,48
graphstate_indep_qiskit_18,1.3,59,162,0,0,4,52
graphstate_indep_qiskit_18,1.5,59,162,0,0,4,60
graphstate_indep_qiskit_18,2.0,59,162,0,0,4,81
qnn_indep_qiskit_83,1.0,141,89468,0,0,4,22367
qnn_indep_qiskit_83,1.1,141,89468,0,0,4,24603
qnn_indep_qiskit_83,1.2,141,89468,0,0,4,26840
qnn_indep_qiskit_83,1.3,141,89468,0,0,4,29077
qnn_indep_qiskit_83,1.5,141,89468,0,0,4,33550
qnn_indep_qiskit_83,2.0,141,89468,0,0,4,44734
qpeinexact_indep_qiskit_15,1.0,22,730,0,0,4,182
qpeinexact_indep_qiskit_15,1.1,22,730,0,0,4,200
qpeinexact_indep_qiskit_15,1.2,22,730,0,0,4,219
qpeinexact_indep_qiskit_15,1.3,22,730,0,0,4,237
qpeinexact_indep_qiskit_15,1.5,22,730,0,0,4,273
qpeinexact_indep_qiskit_15,2.0,22,730,0,0,4,365
qnn_indep_qiskit_97,1.0,166,122214,0,0,4,30553
qnn_indep_qiskit_97,1.1,166,122214,0,0,4,33608
