circuit,num_qubits,num_nodes,num_quantum_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,optimal_qubit_counts,heuristic_qubit_counts
wstate_indep_qiskit_8,8,115,107,93,3,1.2,4,6.0,14.0,2.3333333333333335,0.25048184394836426,0.0011229515075683594,QUBIT-LEVEL,"[4, 4, 0]","[4, 4, 4]"
wstate_indep_qiskit_9,9,131,122,106,3,1.0,3,10.0,16.0,1.6,0.12041711807250977,0.0027358531951904297,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
wstate_indep_qiskit_9,9,131,122,106,3,1.1,4,9.0,14.0,1.5555555555555556,0.6410439014434814,0.0017709732055664062,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
wstate_indep_qiskit_9,9,131,122,106,3,1.2,4,9.0,14.0,1.5555555555555556,0.6461119651794434,0.00162506103515625,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
qpeinexact_indep_qiskit_9,9,274,266,225,3,1.0,3,33.0,25.0,0.7575757575757576,0.2275409698486328,0.010772228240966797,QUBIT-LEVEL,"[3, 3, 3]","[3, 3, 3]"
qpeinexact_indep_qiskit_9,9,274,266,225,3,1.1,4,28.0,46.0,1.6428571428571428,1.3510079383850098,0.00820779800415039,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
qpeinexact_indep_qiskit_9,9,274,266,225,3,1.2,4,28.0,46.0,1.6428571428571428,1.3553547859191895,0.008222818374633789,QUBIT-LEVEL,"[4, 4, 1]","[4, 4, 4]"
random_indep_qiskit_6,6,242,236,204,3,1.0,2,26.0,31.0,1.1923076923076923,0.01060795783996582,0.007813692092895508,QUBIT-LEVEL,"[2, 2, 2]","[2, 2, 2]"
random_indep_qiskit_6,6,242,236,204,3,1.1,3,15.0,41.0,2.7333333333333334,0.05556201934814453,0.00556492805480957,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
random_indep_qiskit_6,6,242,236,204,3,1.2,3,15.0,41.0,2.7333333333333334,0.0550999641418457,0.00540924072265625,QUBIT-LEVEL,"[3, 3, 0]","[3, 3, 3]"
portfolioqaoa_indep_qiskit_5,5,210,205,175,3,1.0,2,27.0,27.0,1.0,0.009286165237426758,0.005972862243652344,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
portfolioqaoa_indep_qiskit_5,5,210,205,175,3,1.1,2,27.0,27.0,1.0,0.009374141693115234,0.005835056304931641,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
portfolioqaoa_indep_qiskit_5,5,210,205,175,3,1.2,2,27.0,27.0,1.0,0.009403705596923828,0.005710124969482422,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]"
