workload_file,origin,n_qubits,k_partitions,best_method,best_cost
realamprandom_indep_qiskit_29.qasm,MQTBench,29,2,greedy_hdh,630
realamprandom_indep_qiskit_29.qasm,MQTBench,29,3,greedy_hdh,840
realamprandom_indep_qiskit_29.qasm,MQTBench,29,4,greedy_hdh,936
realamprandom_indep_qiskit_30.qasm,MQTBench,30,2,greedy_hdh,675
realamprandom_indep_qiskit_30.qasm,MQTBench,30,3,greedy_hdh,900
realamprandom_indep_qiskit_30.qasm,MQTBench,30,4,greedy_hdh,1008
realamprandom_indep_qiskit_31.qasm,MQTBench,31,2,greedy_hdh,720
realamprandom_indep_qiskit_31.qasm,MQTBench,31,3,greedy_hdh,957
realamprandom_indep_qiskit_31.qasm,MQTBench,31,4,greedy_hdh,1080
realamprandom_indep_qiskit_32.qasm,MQTBench,32,2,greedy_hdh,768
realamprandom_indep_qiskit_32.qasm,MQTBench,32,3,greedy_hdh,1023
realamprandom_indep_qiskit_32.qasm,MQTBench,32,4,greedy_hdh,1152
realamprandom_indep_qiskit_33.qasm,MQTBench,33,2,greedy_hdh,816
realamprandom_indep_qiskit_33.qasm,MQTBench,33,3,greedy_hdh,1089
realamprandom_indep_qiskit_33.qasm,MQTBench,33,4,greedy_hdh,1215
realamprandom_indep_qiskit_34.qasm,MQTBench,34,2,greedy_hdh,867
realamprandom_indep_qiskit_34.qasm,MQTBench,34,3,greedy_hdh,1152
realamprandom_indep_qiskit_34.qasm,MQTBench,34,4,greedy_hdh,1296
realamprandom_indep_qiskit_35.qasm,MQTBench,35,2,greedy_hdh,918
realamprandom_indep_qiskit_35.qasm,MQTBench,35,3,greedy_hdh,1224
realamprandom_indep_qiskit_35.qasm,MQTBench,35,4,greedy_hdh,1377
realamprandom_indep_qiskit_36.qasm,MQTBench,36,2,greedy_hdh,972
realamprandom_indep_qiskit_36.qasm,MQTBench,36,3,greedy_hdh,1296
realamprandom_indep_qiskit_36.qasm,MQTBench,36,4,greedy_hdh,1458
realamprandom_indep_qiskit_37.qasm,MQTBench,37,2,greedy_hdh,1026
realamprandom_indep_qiskit_37.qasm,MQTBench,37,3,greedy_hdh,1365
realamprandom_indep_qiskit_37.qasm,MQTBench,37,4,greedy_hdh,1530
realamprandom_indep_qiskit_38.qasm,MQTBench,38,2,greedy_hdh,1083
realamprandom_indep_qiskit_38.qasm,MQTBench,38,3,greedy_hdh,1443
realamprandom_indep_qiskit_38.qasm,MQTBench,38,4,greedy_hdh,1620
realamprandom_indep_qiskit_39.qasm,MQTBench,39,2,greedy_hdh,1140
realamprandom_indep_qiskit_39.qasm,MQTBench,39,3,greedy_hdh,1521
realamprandom_indep_qiskit_39.qasm,MQTBench,39,4,greedy_hdh,1710
realamprandom_indep_qiskit_40.qasm,MQTBench,40,2,greedy_hdh,1200
realamprandom_indep_qiskit_40.qasm,MQTBench,40,3,greedy_hdh,1596
realamprandom_indep_qiskit_40.qasm,MQTBench,40,4,greedy_hdh,1800
realamprandom_indep_qiskit_41.qasm,MQTBench,41,2,greedy_hdh,1260
realamprandom_indep_qiskit_41.qasm,MQTBench,41,3,greedy_hdh,1680
realamprandom_indep_qiskit_41.qasm,MQTBench,41,4,greedy_hdh,1881
realamprandom_indep_qiskit_42.qasm,MQTBench,42,2,greedy_hdh,1323
realamprandom_indep_qiskit_42.qasm,MQTBench,42,3,greedy_hdh,1764
realamprandom_indep_qiskit_42.qasm,MQTBench,42,4,greedy_hdh,1980
realamprandom_indep_qiskit_43.qasm,MQTBench,43,2,greedy_hdh,1386
realamprandom_indep_qiskit_43.qasm,MQTBench,43,3,greedy_hdh,1845
realamprandom_indep_qiskit_43.qasm,MQTBench,43,4,greedy_hdh,2079
realamprandom_indep_qiskit_44.qasm,MQTBench,44,2,greedy_hdh,1452
realamprandom_indep_qiskit_44.qasm,MQTBench,44,3,greedy_hdh,1935
realamprandom_indep_qiskit_44.qasm,MQTBench,44,4,greedy_hdh,2178
realamprandom_indep_qiskit_45.qasm,MQTBench,45,2,greedy_hdh,1518
realamprandom_indep_qiskit_45.qasm,MQTBench,45,3,greedy_hdh,2025
realamprandom_indep_qiskit_45.qasm,MQTBench,45,4,greedy_hdh,2268
realamprandom_indep_qiskit_46.qasm,MQTBench,46,2,greedy_hdh,1587
realamprandom_indep_qiskit_46.qasm,MQTBench,46,3,greedy_hdh,2112
realamprandom_indep_qiskit_46.qasm,MQTBench,46,4,greedy_hdh,2376
realamprandom_indep_qiskit_47.qasm,MQTBench,47,2,greedy_hdh,1656
realamprandom_indep_qiskit_47.qasm,MQTBench,47,3,greedy_hdh,2208
realamprandom_indep_qiskit_47.qasm,MQTBench,47,4,greedy_hdh,2484
realamprandom_indep_qiskit_48.qasm,MQTBench,48,2,greedy_hdh,1728
realamprandom_indep_qiskit_48.qasm,MQTBench,48,3,greedy_hdh,2304
realamprandom_indep_qiskit_48.qasm,MQTBench,48,4,greedy_hdh,2592
realamprandom_indep_qiskit_49.qasm,MQTBench,49,2,greedy_hdh,1800
realamprandom_indep_qiskit_49.qasm,MQTBench,49,3,greedy_hdh,2397
realamprandom_indep_qiskit_49.qasm,MQTBench,49,4,greedy_hdh,2691
realamprandom_indep_qiskit_50.qasm,MQTBench,50,2,greedy_hdh,1875
realamprandom_indep_qiskit_50.qasm,MQTBench,50,3,greedy_hdh,2499
realamprandom_indep_qiskit_50.qasm,MQTBench,50,4,greedy_hdh,2808
realamprandom_indep_qiskit_51.qasm,MQTBench,51,2,greedy_hdh,1950
realamprandom_indep_qiskit_51.qasm,MQTBench,51,3,greedy_hdh,2601
realamprandom_indep_qiskit_51.qasm,MQTBench,51,4,greedy_hdh,2925
realamprandom_indep_qiskit_52.qasm,MQTBench,52,2,greedy_hdh,2028
realamprandom_indep_qiskit_52.qasm,MQTBench,52,3,greedy_hdh,2700
realamprandom_indep_qiskit_52.qasm,MQTBench,52,4,greedy_hdh,3042
realamprandom_indep_qiskit_53.qasm,MQTBench,53,2,greedy_hdh,2106
realamprandom_indep_qiskit_53.qasm,MQTBench,53,3,greedy_hdh,2808
realamprandom_indep_qiskit_53.qasm,MQTBench,53,4,greedy_hdh,3150
realamprandom_indep_qiskit_54.qasm,MQTBench,54,2,greedy_hdh,2187
realamprandom_indep_qiskit_54.qasm,MQTBench,54,3,greedy_hdh,2916
realamprandom_indep_qiskit_54.qasm,MQTBench,54,4,greedy_hdh,3276
realamprandom_indep_qiskit_55.qasm,MQTBench,55,2,greedy_hdh,2268
realamprandom_indep_qiskit_55.qasm,MQTBench,55,3,greedy_hdh,3021
realamprandom_indep_qiskit_55.qasm,MQTBench,55,4,greedy_hdh,3402
realamprandom_indep_qiskit_56.qasm,MQTBench,56,2,greedy_hdh,2352
realamprandom_indep_qiskit_56.qasm,MQTBench,56,3,greedy_hdh,3135
realamprandom_indep_qiskit_56.qasm,MQTBench,56,4,greedy_hdh,3528
realamprandom_indep_qiskit_57.qasm,MQTBench,57,2,greedy_hdh,2436
realamprandom_indep_qiskit_57.qasm,MQTBench,57,3,greedy_hdh,3249
realamprandom_indep_qiskit_57.qasm,MQTBench,57,4,greedy_hdh,3645
realamprandom_indep_qiskit_58.qasm,MQTBench,58,2,greedy_hdh,2523
realamprandom_indep_qiskit_58.qasm,MQTBench,58,3,greedy_hdh,3360
realamprandom_indep_qiskit_58.qasm,MQTBench,58,4,greedy_hdh,3780
realamprandom_indep_qiskit_59.qasm,MQTBench,59,2,greedy_hdh,2610
realamprandom_indep_qiskit_59.qasm,MQTBench,59,3,greedy_hdh,3480
realamprandom_indep_qiskit_59.qasm,MQTBench,59,4,greedy_hdh,3915
realamprandom_indep_qiskit_60.qasm,MQTBench,60,2,greedy_hdh,2700
realamprandom_indep_qiskit_60.qasm,MQTBench,60,3,greedy_hdh,3600
realamprandom_indep_qiskit_60.qasm,MQTBench,60,4,greedy_hdh,4050
realamprandom_indep_qiskit_61.qasm,MQTBench,61,2,greedy_hdh,2790
realamprandom_indep_qiskit_61.qasm,MQTBench,61,3,greedy_hdh,3717
realamprandom_indep_qiskit_61.qasm,MQTBench,61,4,greedy_hdh,4176
realamprandom_indep_qiskit_62.qasm,MQTBench,62,2,greedy_hdh,2883
realamprandom_indep_qiskit_62.qasm,MQTBench,62,3,greedy_hdh,3843
realamprandom_indep_qiskit_62.qasm,MQTBench,62,4,greedy_hdh,4320
realamprandom_indep_qiskit_63.qasm,MQTBench,63,2,greedy_hdh,2976
realamprandom_indep_qiskit_63.qasm,MQTBench,63,3,greedy_hdh,3969
realamprandom_indep_qiskit_63.qasm,MQTBench,63,4,greedy_hdh,4464
realamprandom_indep_qiskit_64.qasm,MQTBench,64,2,greedy_hdh,3072
realamprandom_indep_qiskit_64.qasm,MQTBench,64,3,greedy_hdh,4092
realamprandom_indep_qiskit_64.qasm,MQTBench,64,4,greedy_hdh,4608
realamprandom_indep_qiskit_65.qasm,MQTBench,65,2,greedy_hdh,3168
realamprandom_indep_qiskit_65.qasm,MQTBench,65,3,greedy_hdh,4224
realamprandom_indep_qiskit_65.qasm,MQTBench,65,4,greedy_hdh,4743
realamprandom_indep_qiskit_66.qasm,MQTBench,66,2,greedy_hdh,3267
realamprandom_indep_qiskit_66.qasm,MQTBench,66,3,greedy_hdh,4356
realamprandom_indep_qiskit_66.qasm,MQTBench,66,4,greedy_hdh,4896
realamprandom_indep_qiskit_67.qasm,MQTBench,67,2,greedy_hdh,3366
realamprandom_indep_qiskit_67.qasm,MQTBench,67,3,greedy_hdh,4485
realamprandom_indep_qiskit_67.qasm,MQTBench,67,4,greedy_hdh,5049
realamprandom_indep_qiskit_68.qasm,MQTBench,68,2,greedy_hdh,3468
realamprandom_indep_qiskit_68.qasm,MQTBench,68,3,greedy_hdh,4623
realamprandom_indep_qiskit_68.qasm,MQTBench,68,4,greedy_hdh,5202
realamprandom_indep_qiskit_69.qasm,MQTBench,69,2,greedy_hdh,3570
realamprandom_indep_qiskit_69.qasm,MQTBench,69,3,greedy_hdh,4761
realamprandom_indep_qiskit_69.qasm,MQTBench,69,4,greedy_hdh,5346
realamprandom_indep_qiskit_70.qasm,MQTBench,70,2,greedy_hdh,3675
realamprandom_indep_qiskit_70.qasm,MQTBench,70,3,greedy_hdh,4896
realamprandom_indep_qiskit_70.qasm,MQTBench,70,4,greedy_hdh,5508
realamprandom_indep_qiskit_71.qasm,MQTBench,71,2,greedy_hdh,3780
realamprandom_indep_qiskit_71.qasm,MQTBench,71,3,greedy_hdh,5040
realamprandom_indep_qiskit_71.qasm,MQTBench,71,4,greedy_hdh,5670
realamprandom_indep_qiskit_72.qasm,MQTBench,72,2,greedy_hdh,3888
realamprandom_indep_qiskit_72.qasm,MQTBench,72,3,greedy_hdh,5184
realamprandom_indep_qiskit_72.qasm,MQTBench,72,4,greedy_hdh,5832
realamprandom_indep_qiskit_73.qasm,MQTBench,73,2,greedy_hdh,3996
realamprandom_indep_qiskit_73.qasm,MQTBench,73,3,greedy_hdh,5325
realamprandom_indep_qiskit_73.qasm,MQTBench,73,4,greedy_hdh,5985
realamprandom_indep_qiskit_74.qasm,MQTBench,74,2,greedy_hdh,4107
realamprandom_indep_qiskit_74.qasm,MQTBench,74,3,greedy_hdh,5475
realamprandom_indep_qiskit_74.qasm,MQTBench,74,4,greedy_hdh,6156
realamprandom_indep_qiskit_75.qasm,MQTBench,75,2,greedy_hdh,4218
realamprandom_indep_qiskit_75.qasm,MQTBench,75,3,greedy_hdh,5625
realamprandom_indep_qiskit_75.qasm,MQTBench,75,4,greedy_hdh,6327
realamprandom_indep_qiskit_76.qasm,MQTBench,76,2,greedy_hdh,4332
realamprandom_indep_qiskit_76.qasm,MQTBench,76,3,greedy_hdh,5772
realamprandom_indep_qiskit_76.qasm,MQTBench,76,4,greedy_hdh,6498
realamprandom_indep_qiskit_77.qasm,MQTBench,77,2,greedy_hdh,4446
realamprandom_indep_qiskit_77.qasm,MQTBench,77,3,greedy_hdh,5928
realamprandom_indep_qiskit_77.qasm,MQTBench,77,4,greedy_hdh,6660
realamprandom_indep_qiskit_78.qasm,MQTBench,78,2,greedy_hdh,4563
realamprandom_indep_qiskit_78.qasm,MQTBench,78,3,greedy_hdh,6084
realamprandom_indep_qiskit_78.qasm,MQTBench,78,4,greedy_hdh,6840
realamprandom_indep_qiskit_79.qasm,MQTBench,79,2,greedy_hdh,4680
realamprandom_indep_qiskit_79.qasm,MQTBench,79,3,greedy_hdh,6237
realamprandom_indep_qiskit_79.qasm,MQTBench,79,4,greedy_hdh,7020
realamprandom_indep_qiskit_80.qasm,MQTBench,80,2,greedy_hdh,4800
realamprandom_indep_qiskit_80.qasm,MQTBench,80,3,greedy_hdh,6399
realamprandom_indep_qiskit_80.qasm,MQTBench,80,4,greedy_hdh,7200
realamprandom_indep_qiskit_81.qasm,MQTBench,81,2,greedy_hdh,4920
realamprandom_indep_qiskit_81.qasm,MQTBench,81,3,greedy_hdh,6561
realamprandom_indep_qiskit_81.qasm,MQTBench,81,4,greedy_hdh,7371
realamprandom_indep_qiskit_82.qasm,MQTBench,82,2,greedy_hdh,5043
realamprandom_indep_qiskit_82.qasm,MQTBench,82,3,greedy_hdh,6720
realamprandom_indep_qiskit_82.qasm,MQTBench,82,4,greedy_hdh,7560
realamprandom_indep_qiskit_83.qasm,MQTBench,83,2,greedy_hdh,5166
realamprandom_indep_qiskit_83.qasm,MQTBench,83,3,greedy_hdh,6888
realamprandom_indep_qiskit_83.qasm,MQTBench,83,4,greedy_hdh,7749
realamprandom_indep_qiskit_84.qasm,MQTBench,84,2,greedy_hdh,5292
realamprandom_indep_qiskit_84.qasm,MQTBench,84,3,greedy_hdh,7056
realamprandom_indep_qiskit_84.qasm,MQTBench,84,4,greedy_hdh,7938
realamprandom_indep_qiskit_85.qasm,MQTBench,85,2,greedy_hdh,5418
realamprandom_indep_qiskit_85.qasm,MQTBench,85,3,greedy_hdh,7221
realamprandom_indep_qiskit_85.qasm,MQTBench,85,4,greedy_hdh,8118
realamprandom_indep_qiskit_86.qasm,MQTBench,86,2,greedy_hdh,5547
realamprandom_indep_qiskit_86.qasm,MQTBench,86,3,greedy_hdh,7395
realamprandom_indep_qiskit_86.qasm,MQTBench,86,4,greedy_hdh,8316
realamprandom_indep_qiskit_87.qasm,MQTBench,87,2,greedy_hdh,5676
realamprandom_indep_qiskit_87.qasm,MQTBench,87,3,greedy_hdh,7569
realamprandom_indep_qiskit_87.qasm,MQTBench,87,4,greedy_hdh,8514
realamprandom_indep_qiskit_88.qasm,MQTBench,88,2,greedy_hdh,5808
realamprandom_indep_qiskit_88.qasm,MQTBench,88,3,greedy_hdh,7740
realamprandom_indep_qiskit_88.qasm,MQTBench,88,4,greedy_hdh,8712
realamprandom_indep_qiskit_89.qasm,MQTBench,89,2,greedy_hdh,5940
realamprandom_indep_qiskit_89.qasm,MQTBench,89,3,greedy_hdh,7920
realamprandom_indep_qiskit_89.qasm,MQTBench,89,4,greedy_hdh,8901
realamprandom_indep_qiskit_90.qasm,MQTBench,90,2,greedy_hdh,6075
realamprandom_indep_qiskit_90.qasm,MQTBench,90,3,greedy_hdh,8100
realamprandom_indep_qiskit_90.qasm,MQTBench,90,4,greedy_hdh,9108
realamprandom_indep_qiskit_91.qasm,MQTBench,91,2,greedy_hdh,6210
realamprandom_indep_qiskit_91.qasm,MQTBench,91,3,greedy_hdh,8277
realamprandom_indep_qiskit_91.qasm,MQTBench,91,4,greedy_hdh,9315
realamprandom_indep_qiskit_92.qasm,MQTBench,92,2,greedy_hdh,6348
realamprandom_indep_qiskit_92.qasm,MQTBench,92,3,greedy_hdh,8463
realamprandom_indep_qiskit_92.qasm,MQTBench,92,4,greedy_hdh,9522
realamprandom_indep_qiskit_93.qasm,MQTBench,93,2,greedy_hdh,6486
realamprandom_indep_qiskit_93.qasm,MQTBench,93,3,greedy_hdh,8649
realamprandom_indep_qiskit_93.qasm,MQTBench,93,4,greedy_hdh,9720
realamprandom_indep_qiskit_94.qasm,MQTBench,94,2,greedy_hdh,6627
realamprandom_indep_qiskit_94.qasm,MQTBench,94,3,greedy_hdh,8832
realamprandom_indep_qiskit_94.qasm,MQTBench,94,4,greedy_hdh,9936
realamprandom_indep_qiskit_95.qasm,MQTBench,95,2,greedy_hdh,6768
realamprandom_indep_qiskit_95.qasm,MQTBench,95,3,greedy_hdh,9024
realamprandom_indep_qiskit_95.qasm,MQTBench,95,4,greedy_hdh,10152
realamprandom_indep_qiskit_96.qasm,MQTBench,96,2,greedy_hdh,6912
realamprandom_indep_qiskit_96.qasm,MQTBench,96,3,greedy_hdh,9216
realamprandom_indep_qiskit_96.qasm,MQTBench,96,4,greedy_hdh,10368
realamprandom_indep_qiskit_97.qasm,MQTBench,97,2,greedy_hdh,7056
realamprandom_indep_qiskit_97.qasm,MQTBench,97,3,greedy_hdh,9405
realamprandom_indep_qiskit_97.qasm,MQTBench,97,4,greedy_hdh,10575
realamprandom_indep_qiskit_98.qasm,MQTBench,98,2,greedy_hdh,7203
realamprandom_indep_qiskit_98.qasm,MQTBench,98,3,greedy_hdh,9603
realamprandom_indep_qiskit_98.qasm,MQTBench,98,4,greedy_hdh,10800
realamprandom_indep_qiskit_99.qasm,MQTBench,99,2,greedy_hdh,7350
realamprandom_indep_qiskit_99.qasm,MQTBench,99,3,greedy_hdh,9801
realamprandom_indep_qiskit_99.qasm,MQTBench,99,4,greedy_hdh,11025
su2random_indep_qiskit_100.qasm,MQTBench,100,2,greedy_hdh,7500
su2random_indep_qiskit_100.qasm,MQTBench,100,3,greedy_hdh,9996
su2random_indep_qiskit_100.qasm,MQTBench,100,4,greedy_hdh,11250
su2random_indep_qiskit_101.qasm,MQTBench,101,2,greedy_hdh,7650
su2random_indep_qiskit_101.qasm,MQTBench,101,3,greedy_hdh,10200
su2random_indep_qiskit_101.qasm,MQTBench,101,4,greedy_hdh,11466
su2random_indep_qiskit_102.qasm,MQTBench,102,2,greedy_hdh,7803
su2random_indep_qiskit_102.qasm,MQTBench,102,3,greedy_hdh,10404
su2random_indep_qiskit_102.qasm,MQTBench,102,4,greedy_hdh,11700
su2random_indep_qiskit_103.qasm,MQTBench,103,2,greedy_hdh,7956
su2random_indep_qiskit_103.qasm,MQTBench,103,3,greedy_hdh,10605
su2random_indep_qiskit_103.qasm,MQTBench,103,4,greedy_hdh,11934
su2random_indep_qiskit_104.qasm,MQTBench,104,2,greedy_hdh,8112
su2random_indep_qiskit_104.qasm,MQTBench,104,3,greedy_hdh,10815
su2random_indep_qiskit_104.qasm,MQTBench,104,4,greedy_hdh,12168
su2random_indep_qiskit_105.qasm,MQTBench,105,2,greedy_hdh,8268
su2random_indep_qiskit_105.qasm,MQTBench,105,3,greedy_hdh,11025
su2random_indep_qiskit_105.qasm,MQTBench,105,4,greedy_hdh,12393
su2random_indep_qiskit_106.qasm,MQTBench,106,2,greedy_hdh,8427
su2random_indep_qiskit_106.qasm,MQTBench,106,3,greedy_hdh,11232
su2random_indep_qiskit_106.qasm,MQTBench,106,4,greedy_hdh,12636
su2random_indep_qiskit_107.qasm,MQTBench,107,2,greedy_hdh,8586
su2random_indep_qiskit_107.qasm,MQTBench,107,3,greedy_hdh,11448
su2random_indep_qiskit_107.qasm,MQTBench,107,4,greedy_hdh,12879
su2random_indep_qiskit_108.qasm,MQTBench,108,2,greedy_hdh,8748
su2random_indep_qiskit_108.qasm,MQTBench,108,3,greedy_hdh,11664
su2random_indep_qiskit_108.qasm,MQTBench,108,4,greedy_hdh,13122
su2random_indep_qiskit_109.qasm,MQTBench,109,2,greedy_hdh,8910
su2random_indep_qiskit_109.qasm,MQTBench,109,3,greedy_hdh,11877
su2random_indep_qiskit_109.qasm,MQTBench,109,4,greedy_hdh,13356
su2random_indep_qiskit_110.qasm,MQTBench,110,2,greedy_hdh,9075
su2random_indep_qiskit_110.qasm,MQTBench,110,3,greedy_hdh,12099
su2random_indep_qiskit_110.qasm,MQTBench,110,4,greedy_hdh,13608
su2random_indep_qiskit_111.qasm,MQTBench,111,2,greedy_hdh,9240
su2random_indep_qiskit_111.qasm,MQTBench,111,3,greedy_hdh,12321
su2random_indep_qiskit_111.qasm,MQTBench,111,4,greedy_hdh,13860
su2random_indep_qiskit_112.qasm,MQTBench,112,2,greedy_hdh,9408
su2random_indep_qiskit_112.qasm,MQTBench,112,3,greedy_hdh,12540
su2random_indep_qiskit_112.qasm,MQTBench,112,4,greedy_hdh,14112
su2random_indep_qiskit_113.qasm,MQTBench,113,2,greedy_hdh,9576
su2random_indep_qiskit_113.qasm,MQTBench,113,3,greedy_hdh,12768
su2random_indep_qiskit_113.qasm,MQTBench,113,4,greedy_hdh,14355
su2random_indep_qiskit_114.qasm,MQTBench,114,2,greedy_hdh,9747
su2random_indep_qiskit_114.qasm,MQTBench,114,3,greedy_hdh,12996
su2random_indep_qiskit_114.qasm,MQTBench,114,4,greedy_hdh,14616
su2random_indep_qiskit_115.qasm,MQTBench,115,2,greedy_hdh,9918
su2random_indep_qiskit_115.qasm,MQTBench,115,3,greedy_hdh,13221
su2random_indep_qiskit_115.qasm,MQTBench,115,4,greedy_hdh,14877
su2random_indep_qiskit_116.qasm,MQTBench,116,2,greedy_hdh,10092
su2random_indep_qiskit_116.qasm,MQTBench,116,3,greedy_hdh,13455
su2random_indep_qiskit_116.qasm,MQTBench,116,4,greedy_hdh,15138
su2random_indep_qiskit_117.qasm,MQTBench,117,2,greedy_hdh,10266
su2random_indep_qiskit_117.qasm,MQTBench,117,3,greedy_hdh,13689
su2random_indep_qiskit_117.qasm,MQTBench,117,4,greedy_hdh,15390
su2random_indep_qiskit_118.qasm,MQTBench,118,2,greedy_hdh,10443
su2random_indep_qiskit_118.qasm,MQTBench,118,3,greedy_hdh,13920
su2random_indep_qiskit_118.qasm,MQTBench,118,4,greedy_hdh,15660
su2random_indep_qiskit_119.qasm,MQTBench,119,2,greedy_hdh,10620
su2random_indep_qiskit_119.qasm,MQTBench,119,3,greedy_hdh,14160
su2random_indep_qiskit_119.qasm,MQTBench,119,4,greedy_hdh,15930
su2random_indep_qiskit_120.qasm,MQTBench,120,2,greedy_hdh,10800
su2random_indep_qiskit_120.qasm,MQTBench,120,3,greedy_hdh,14400
su2random_indep_qiskit_120.qasm,MQTBench,120,4,greedy_hdh,16200
su2random_indep_qiskit_121.qasm,MQTBench,121,2,greedy_hdh,10980
su2random_indep_qiskit_121.qasm,MQTBench,121,3,greedy_hdh,14637
su2random_indep_qiskit_121.qasm,MQTBench,121,4,greedy_hdh,16461
su2random_indep_qiskit_122.qasm,MQTBench,122,2,greedy_hdh,11163
su2random_indep_qiskit_122.qasm,MQTBench,122,3,greedy_hdh,14883
su2random_indep_qiskit_122.qasm,MQTBench,122,4,greedy_hdh,16740
su2random_indep_qiskit_123.qasm,MQTBench,123,2,greedy_hdh,11346
su2random_indep_qiskit_123.qasm,MQTBench,123,3,greedy_hdh,15129
su2random_indep_qiskit_123.qasm,MQTBench,123,4,greedy_hdh,17019
su2random_indep_qiskit_124.qasm,MQTBench,124,2,greedy_hdh,11532
su2random_indep_qiskit_124.qasm,MQTBench,124,3,greedy_hdh,15372
su2random_indep_qiskit_124.qasm,MQTBench,124,4,greedy_hdh,17298
su2random_indep_qiskit_125.qasm,MQTBench,125,2,greedy_hdh,11718
su2random_indep_qiskit_125.qasm,MQTBench,125,3,greedy_hdh,15624
su2random_indep_qiskit_125.qasm,MQTBench,125,4,greedy_hdh,17568
su2random_indep_qiskit_126.qasm,MQTBench,126,2,greedy_hdh,11907
su2random_indep_qiskit_126.qasm,MQTBench,126,3,greedy_hdh,15876
su2random_indep_qiskit_126.qasm,MQTBench,126,4,greedy_hdh,17856
su2random_indep_qiskit_127.qasm,MQTBench,127,2,greedy_hdh,12096
su2random_indep_qiskit_127.qasm,MQTBench,127,3,greedy_hdh,16125
su2random_indep_qiskit_127.qasm,MQTBench,127,4,greedy_hdh,18144
su2random_indep_qiskit_128.qasm,MQTBench,128,2,greedy_hdh,12288
su2random_indep_qiskit_128.qasm,MQTBench,128,3,greedy_hdh,16383
su2random_indep_qiskit_128.qasm,MQTBench,128,4,greedy_hdh,18432
su2random_indep_qiskit_129.qasm,MQTBench,129,2,greedy_hdh,12480
su2random_indep_qiskit_129.qasm,MQTBench,129,3,greedy_hdh,16641
su2random_indep_qiskit_129.qasm,MQTBench,129,4,greedy_hdh,18711
su2random_indep_qiskit_130.qasm,MQTBench,130,2,greedy_hdh,12675
su2random_indep_qiskit_130.qasm,MQTBench,130,3,greedy_hdh,16896
su2random_indep_qiskit_130.qasm,MQTBench,130,4,greedy_hdh,19008
su2random_indep_qiskit_21.qasm,MQTBench,21,2,greedy_hdh,330
su2random_indep_qiskit_21.qasm,MQTBench,21,3,greedy_hdh,441
su2random_indep_qiskit_21.qasm,MQTBench,21,4,greedy_hdh,486
su2random_indep_qiskit_22.qasm,MQTBench,22,2,greedy_hdh,363
su2random_indep_qiskit_22.qasm,MQTBench,22,3,greedy_hdh,480
su2random_indep_qiskit_22.qasm,MQTBench,22,4,greedy_hdh,540
su2random_indep_qiskit_23.qasm,MQTBench,23,2,greedy_hdh,396
su2random_indep_qiskit_23.qasm,MQTBench,23,3,greedy_hdh,528
su2random_indep_qiskit_23.qasm,MQTBench,23,4,greedy_hdh,594
su2random_indep_qiskit_24.qasm,MQTBench,24,2,greedy_hdh,432
su2random_indep_qiskit_24.qasm,MQTBench,24,3,greedy_hdh,576
su2random_indep_qiskit_24.qasm,MQTBench,24,4,greedy_hdh,648
su2random_indep_qiskit_25.qasm,MQTBench,25,2,greedy_hdh,468
su2random_indep_qiskit_25.qasm,MQTBench,25,3,greedy_hdh,621
su2random_indep_qiskit_25.qasm,MQTBench,25,4,greedy_hdh,693
su2random_indep_qiskit_26.qasm,MQTBench,26,2,greedy_hdh,507
su2random_indep_qiskit_26.qasm,MQTBench,26,3,greedy_hdh,675
su2random_indep_qiskit_26.qasm,MQTBench,26,4,greedy_hdh,756
su2random_indep_qiskit_27.qasm,MQTBench,27,2,greedy_hdh,546
su2random_indep_qiskit_27.qasm,MQTBench,27,3,greedy_hdh,729
su2random_indep_qiskit_27.qasm,MQTBench,27,4,greedy_hdh,819
su2random_indep_qiskit_28.qasm,MQTBench,28,2,greedy_hdh,588
su2random_indep_qiskit_28.qasm,MQTBench,28,3,greedy_hdh,780
su2random_indep_qiskit_28.qasm,MQTBench,28,4,greedy_hdh,882
su2random_indep_qiskit_29.qasm,MQTBench,29,2,greedy_hdh,630
su2random_indep_qiskit_29.qasm,MQTBench,29,3,greedy_hdh,840
su2random_indep_qiskit_29.qasm,MQTBench,29,4,greedy_hdh,936
su2random_indep_qiskit_30.qasm,MQTBench,30,2,greedy_hdh,675
su2random_indep_qiskit_30.qasm,MQTBench,30,3,greedy_hdh,900
su2random_indep_qiskit_30.qasm,MQTBench,30,4,greedy_hdh,1008
su2random_indep_qiskit_31.qasm,MQTBench,31,2,greedy_hdh,720
su2random_indep_qiskit_31.qasm,MQTBench,31,3,greedy_hdh,957
su2random_indep_qiskit_31.qasm,MQTBench,31,4,greedy_hdh,1080
su2random_indep_qiskit_32.qasm,MQTBench,32,2,greedy_hdh,768
su2random_indep_qiskit_32.qasm,MQTBench,32,3,greedy_hdh,1023
su2random_indep_qiskit_32.qasm,MQTBench,32,4,greedy_hdh,1152
su2random_indep_qiskit_33.qasm,MQTBench,33,2,greedy_hdh,816
su2random_indep_qiskit_33.qasm,MQTBench,33,3,greedy_hdh,1089
su2random_indep_qiskit_33.qasm,MQTBench,33,4,greedy_hdh,1215
su2random_indep_qiskit_34.qasm,MQTBench,34,2,greedy_hdh,867
su2random_indep_qiskit_34.qasm,MQTBench,34,3,greedy_hdh,1152
su2random_indep_qiskit_34.qasm,MQTBench,34,4,greedy_hdh,1296
