workload_file,model,origin,n_qubits,k_partitions,best_method,best_cost,second_method,second_cost,methods_tested
portfoliovqe_indep_qiskit_11.qasm,Circuit,MQTBench,11,3,greedy_hdh,120,,,1
portfoliovqe_indep_qiskit_11.qasm,Circuit,MQTBench,11,4,greedy_hdh,135,,,1
portfoliovqe_indep_qiskit_12.qasm,Circuit,MQTBench,12,2,greedy_hdh,108,,,1
portfoliovqe_indep_qiskit_12.qasm,Circuit,MQTBench,12,3,greedy_hdh,144,,,1
portfoliovqe_indep_qiskit_12.qasm,Circuit,MQTBench,12,4,greedy_hdh,162,,,1
portfoliovqe_indep_qiskit_13.qasm,Circuit,MQTBench,13,2,greedy_hdh,126,,,1
portfoliovqe_indep_qiskit_13.qasm,Circuit,MQTBench,13,3,greedy_hdh,165,,,1
portfoliovqe_indep_qiskit_13.qasm,Circuit,MQTBench,13,4,greedy_hdh,180,,,1
portfoliovqe_indep_qiskit_14.qasm,Circuit,MQTBench,14,2,greedy_hdh,147,,,1
portfoliovqe_indep_qiskit_14.qasm,Circuit,MQTBench,14,3,greedy_hdh,195,,,1
portfoliovqe_indep_qiskit_14.qasm,Circuit,MQTBench,14,4,greedy_hdh,216,,,1
portfoliovqe_indep_qiskit_15.qasm,Circuit,MQTBench,15,2,greedy_hdh,168,,,1
portfoliovqe_indep_qiskit_15.qasm,Circuit,MQTBench,15,3,greedy_hdh,225,,,1
portfoliovqe_indep_qiskit_15.qasm,Circuit,MQTBench,15,4,greedy_hdh,252,,,1
portfoliovqe_indep_qiskit_16.qasm,Circuit,MQTBench,16,2,greedy_hdh,192,,,1
portfoliovqe_indep_qiskit_16.qasm,Circuit,MQTBench,16,3,greedy_hdh,252,,,1
portfoliovqe_indep_qiskit_16.qasm,Circuit,MQTBench,16,4,greedy_hdh,288,,,1
portfoliovqe_indep_qiskit_17.qasm,Circuit,MQTBench,17,2,greedy_hdh,216,,,1
portfoliovqe_indep_qiskit_17.qasm,Circuit,MQTBench,17,3,greedy_hdh,288,,,1
portfoliovqe_indep_qiskit_17.qasm,Circuit,MQTBench,17,4,greedy_hdh,315,,,1
portfoliovqe_indep_qiskit_18.qasm,Circuit,MQTBench,18,2,greedy_hdh,243,,,1
portfoliovqe_indep_qiskit_18.qasm,Circuit,MQTBench,18,3,greedy_hdh,324,,,1
portfoliovqe_indep_qiskit_18.qasm,Circuit,MQTBench,18,4,greedy_hdh,360,,,1
portfoliovqe_indep_qiskit_3.qasm,Circuit,MQTBench,3,2,greedy_hdh,6,,,1
portfoliovqe_indep_qiskit_3.qasm,Circuit,MQTBench,3,3,greedy_hdh,9,,,1
portfoliovqe_indep_qiskit_3.qasm,Circuit,MQTBench,3,4,greedy_hdh,9,,,1
portfoliovqe_indep_qiskit_4.qasm,Circuit,MQTBench,4,2,greedy_hdh,12,,,1
portfoliovqe_indep_qiskit_4.qasm,Circuit,MQTBench,4,3,greedy_hdh,12,,,1
portfoliovqe_indep_qiskit_4.qasm,Circuit,MQTBench,4,4,greedy_hdh,18,,,1
portfoliovqe_indep_qiskit_5.qasm,Circuit,MQTBench,5,2,greedy_hdh,18,,,1
portfoliovqe_indep_qiskit_5.qasm,Circuit,MQTBench,5,3,greedy_hdh,24,,,1
portfoliovqe_indep_qiskit_5.qasm,Circuit,MQTBench,5,4,greedy_hdh,24,,,1
portfoliovqe_indep_qiskit_6.qasm,Circuit,MQTBench,6,2,greedy_hdh,27,,,1
portfoliovqe_indep_qiskit_6.qasm,Circuit,MQTBench,6,3,greedy_hdh,36,,,1
portfoliovqe_indep_qiskit_6.qasm,Circuit,MQTBench,6,4,greedy_hdh,36,,,1
portfoliovqe_indep_qiskit_7.qasm,Circuit,MQTBench,7,2,greedy_hdh,36,,,1
portfoliovqe_indep_qiskit_7.qasm,Circuit,MQTBench,7,3,greedy_hdh,45,,,1
portfoliovqe_indep_qiskit_7.qasm,Circuit,MQTBench,7,4,greedy_hdh,54,,,1
portfoliovqe_indep_qiskit_8.qasm,Circuit,MQTBench,8,2,greedy_hdh,48,,,1
portfoliovqe_indep_qiskit_8.qasm,Circuit,MQTBench,8,3,greedy_hdh,63,,,1
portfoliovqe_indep_qiskit_8.qasm,Circuit,MQTBench,8,4,greedy_hdh,72,,,1
portfoliovqe_indep_qiskit_9.qasm,Circuit,MQTBench,9,2,greedy_hdh,60,,,1
portfoliovqe_indep_qiskit_9.qasm,Circuit,MQTBench,9,3,greedy_hdh,81,,,1
portfoliovqe_indep_qiskit_9.qasm,Circuit,MQTBench,9,4,greedy_hdh,81,,,1
pricingcall_indep_qiskit_11.qasm,Circuit,MQTBench,11,2,greedy_hdh,34,,,1
pricingcall_indep_qiskit_11.qasm,Circuit,MQTBench,11,3,greedy_hdh,65,,,1
pricingcall_indep_qiskit_11.qasm,Circuit,MQTBench,11,4,greedy_hdh,46,,,1
pricingcall_indep_qiskit_13.qasm,Circuit,MQTBench,13,2,greedy_hdh,51,,,1
pricingcall_indep_qiskit_13.qasm,Circuit,MQTBench,13,3,greedy_hdh,76,,,1
pricingcall_indep_qiskit_13.qasm,Circuit,MQTBench,13,4,greedy_hdh,75,,,1
pricingcall_indep_qiskit_15.qasm,Circuit,MQTBench,15,2,greedy_hdh,104,,,1
pricingcall_indep_qiskit_15.qasm,Circuit,MQTBench,15,3,greedy_hdh,126,,,1
pricingcall_indep_qiskit_15.qasm,Circuit,MQTBench,15,4,greedy_hdh,131,,,1
pricingcall_indep_qiskit_17.qasm,Circuit,MQTBench,17,2,greedy_hdh,161,,,1
pricingcall_indep_qiskit_17.qasm,Circuit,MQTBench,17,3,greedy_hdh,229,,,1
pricingcall_indep_qiskit_17.qasm,Circuit,MQTBench,17,4,greedy_hdh,259,,,1
pricingcall_indep_qiskit_19.qasm,Circuit,MQTBench,19,2,greedy_hdh,299,,,1
pricingcall_indep_qiskit_19.qasm,Circuit,MQTBench,19,3,greedy_hdh,521,,,1
pricingcall_indep_qiskit_19.qasm,Circuit,MQTBench,19,4,greedy_hdh,466,,,1
pricingcall_indep_qiskit_21.qasm,Circuit,MQTBench,21,2,greedy_hdh,562,,,1
pricingcall_indep_qiskit_21.qasm,Circuit,MQTBench,21,3,greedy_hdh,829,,,1
pricingcall_indep_qiskit_21.qasm,Circuit,MQTBench,21,4,greedy_hdh,846,,,1
pricingcall_indep_qiskit_23.qasm,Circuit,MQTBench,23,2,greedy_hdh,733,,,1
pricingcall_indep_qiskit_23.qasm,Circuit,MQTBench,23,3,greedy_hdh,1613,,,1
pricingcall_indep_qiskit_23.qasm,Circuit,MQTBench,23,4,greedy_hdh,1515,,,1
pricingcall_indep_qiskit_25.qasm,Circuit,MQTBench,25,2,greedy_hdh,1450,,,1
pricingcall_indep_qiskit_25.qasm,Circuit,MQTBench,25,3,greedy_hdh,1674,,,1
pricingcall_indep_qiskit_25.qasm,Circuit,MQTBench,25,4,greedy_hdh,1337,,,1
pricingcall_indep_qiskit_5.qasm,Circuit,MQTBench,5,2,greedy_hdh,16,,,1
pricingcall_indep_qiskit_5.qasm,Circuit,MQTBench,5,3,greedy_hdh,8,,,1
pricingcall_indep_qiskit_5.qasm,Circuit,MQTBench,5,4,greedy_hdh,8,,,1
pricingcall_indep_qiskit_7.qasm,Circuit,MQTBench,7,2,greedy_hdh,19,,,1
pricingcall_indep_qiskit_7.qasm,Circuit,MQTBench,7,3,greedy_hdh,20,,,1
pricingcall_indep_qiskit_7.qasm,Circuit,MQTBench,7,4,greedy_hdh,36,,,1
pricingcall_indep_qiskit_9.qasm,Circuit,MQTBench,9,2,greedy_hdh,25,,,1
pricingcall_indep_qiskit_9.qasm,Circuit,MQTBench,9,3,greedy_hdh,29,,,1
pricingcall_indep_qiskit_9.qasm,Circuit,MQTBench,9,4,greedy_hdh,29,,,1
pricingput_indep_qiskit_11.qasm,Circuit,MQTBench,11,2,greedy_hdh,34,,,1
pricingput_indep_qiskit_11.qasm,Circuit,MQTBench,11,3,greedy_hdh,45,,,1
pricingput_indep_qiskit_11.qasm,Circuit,MQTBench,11,4,greedy_hdh,44,,,1
pricingput_indep_qiskit_13.qasm,Circuit,MQTBench,13,2,greedy_hdh,52,,,1
pricingput_indep_qiskit_13.qasm,Circuit,MQTBench,13,3,greedy_hdh,65,,,1
pricingput_indep_qiskit_13.qasm,Circuit,MQTBench,13,4,greedy_hdh,95,,,1
pricingput_indep_qiskit_15.qasm,Circuit,MQTBench,15,2,greedy_hdh,79,,,1
pricingput_indep_qiskit_15.qasm,Circuit,MQTBench,15,3,greedy_hdh,127,,,1
pricingput_indep_qiskit_15.qasm,Circuit,MQTBench,15,4,greedy_hdh,143,,,1
pricingput_indep_qiskit_17.qasm,Circuit,MQTBench,17,2,greedy_hdh,170,,,1
pricingput_indep_qiskit_17.qasm,Circuit,MQTBench,17,3,greedy_hdh,256,,,1
pricingput_indep_qiskit_17.qasm,Circuit,MQTBench,17,4,greedy_hdh,210,,,1
pricingput_indep_qiskit_19.qasm,Circuit,MQTBench,19,2,greedy_hdh,155,,,1
pricingput_indep_qiskit_19.qasm,Circuit,MQTBench,19,3,greedy_hdh,227,,,1
pricingput_indep_qiskit_19.qasm,Circuit,MQTBench,19,4,greedy_hdh,456,,,1
pricingput_indep_qiskit_21.qasm,Circuit,MQTBench,21,2,greedy_hdh,580,,,1
pricingput_indep_qiskit_21.qasm,Circuit,MQTBench,21,3,greedy_hdh,654,,,1
pricingput_indep_qiskit_21.qasm,Circuit,MQTBench,21,4,greedy_hdh,775,,,1
pricingput_indep_qiskit_23.qasm,Circuit,MQTBench,23,2,greedy_hdh,1116,,,1
pricingput_indep_qiskit_23.qasm,Circuit,MQTBench,23,3,greedy_hdh,1465,,,1
pricingput_indep_qiskit_23.qasm,Circuit,MQTBench,23,4,greedy_hdh,782,,,1
pricingput_indep_qiskit_25.qasm,Circuit,MQTBench,25,2,greedy_hdh,2566,,,1
pricingput_indep_qiskit_25.qasm,Circuit,MQTBench,25,3,greedy_hdh,3206,,,1
pricingput_indep_qiskit_25.qasm,Circuit,MQTBench,25,4,greedy_hdh,3595,,,1
pricingput_indep_qiskit_5.qasm,Circuit,MQTBench,5,2,greedy_hdh,16,,,1
pricingput_indep_qiskit_5.qasm,Circuit,MQTBench,5,3,greedy_hdh,8,,,1
pricingput_indep_qiskit_5.qasm,Circuit,MQTBench,5,4,greedy_hdh,8,,,1
pricingput_indep_qiskit_7.qasm,Circuit,MQTBench,7,2,greedy_hdh,12,,,1
pricingput_indep_qiskit_7.qasm,Circuit,MQTBench,7,3,greedy_hdh,19,,,1
pricingput_indep_qiskit_7.qasm,Circuit,MQTBench,7,4,greedy_hdh,36,,,1
pricingput_indep_qiskit_9.qasm,Circuit,MQTBench,9,2,greedy_hdh,26,,,1
pricingput_indep_qiskit_9.qasm,Circuit,MQTBench,9,3,greedy_hdh,29,,,1
pricingput_indep_qiskit_9.qasm,Circuit,MQTBench,9,4,greedy_hdh,29,,,1
qaoa_indep_qiskit_10.qasm,Circuit,MQTBench,10,2,greedy_hdh,8,,,1
qaoa_indep_qiskit_10.qasm,Circuit,MQTBench,10,3,greedy_hdh,8,,,1
qaoa_indep_qiskit_10.qasm,Circuit,MQTBench,10,4,greedy_hdh,16,,,1
qaoa_indep_qiskit_11.qasm,Circuit,MQTBench,11,2,greedy_hdh,8,,,1
qaoa_indep_qiskit_11.qasm,Circuit,MQTBench,11,3,greedy_hdh,6,,,1
qaoa_indep_qiskit_11.qasm,Circuit,MQTBench,11,4,greedy_hdh,20,,,1
qaoa_indep_qiskit_12.qasm,Circuit,MQTBench,12,2,greedy_hdh,8,,,1
qaoa_indep_qiskit_12.qasm,Circuit,MQTBench,12,3,greedy_hdh,10,,,1
qaoa_indep_qiskit_12.qasm,Circuit,MQTBench,12,4,greedy_hdh,16,,,1
qaoa_indep_qiskit_13.qasm,Circuit,MQTBench,13,2,greedy_hdh,12,,,1
qaoa_indep_qiskit_13.qasm,Circuit,MQTBench,13,3,greedy_hdh,14,,,1
qaoa_indep_qiskit_13.qasm,Circuit,MQTBench,13,4,greedy_hdh,14,,,1
qaoa_indep_qiskit_14.qasm,Circuit,MQTBench,14,2,greedy_hdh,4,,,1
qaoa_indep_qiskit_14.qasm,Circuit,MQTBench,14,3,greedy_hdh,14,,,1
qaoa_indep_qiskit_14.qasm,Circuit,MQTBench,14,4,greedy_hdh,8,,,1
qaoa_indep_qiskit_15.qasm,Circuit,MQTBench,15,2,greedy_hdh,4,,,1
qaoa_indep_qiskit_15.qasm,Circuit,MQTBench,15,3,greedy_hdh,14,,,1
qaoa_indep_qiskit_15.qasm,Circuit,MQTBench,15,4,greedy_hdh,18,,,1
qaoa_indep_qiskit_16.qasm,Circuit,MQTBench,16,2,greedy_hdh,16,,,1
qaoa_indep_qiskit_16.qasm,Circuit,MQTBench,16,3,greedy_hdh,16,,,1
qaoa_indep_qiskit_16.qasm,Circuit,MQTBench,16,4,greedy_hdh,18,,,1
qaoa_indep_qiskit_3.qasm,Circuit,MQTBench,3,2,greedy_hdh,4,,,1
qaoa_indep_qiskit_3.qasm,Circuit,MQTBench,3,3,greedy_hdh,6,,,1
qaoa_indep_qiskit_3.qasm,Circuit,MQTBench,3,4,greedy_hdh,6,,,1
qaoa_indep_qiskit_4.qasm,Circuit,MQTBench,4,2,greedy_hdh,4,,,1
qaoa_indep_qiskit_4.qasm,Circuit,MQTBench,4,3,greedy_hdh,4,,,1
qaoa_indep_qiskit_4.qasm,Circuit,MQTBench,4,4,greedy_hdh,8,,,1
qaoa_indep_qiskit_5.qasm,Circuit,MQTBench,5,2,greedy_hdh,4,,,1
qaoa_indep_qiskit_5.qasm,Circuit,MQTBench,5,3,greedy_hdh,6,,,1
qaoa_indep_qiskit_5.qasm,Circuit,MQTBench,5,4,greedy_hdh,6,,,1
qaoa_indep_qiskit_6.qasm,Circuit,MQTBench,6,2,greedy_hdh,8,,,1
qaoa_indep_qiskit_6.qasm,Circuit,MQTBench,6,3,greedy_hdh,12,,,1
qaoa_indep_qiskit_6.qasm,Circuit,MQTBench,6,4,greedy_hdh,12,,,1
qaoa_indep_qiskit_7.qasm,Circuit,MQTBench,7,2,greedy_hdh,8,,,1
qaoa_indep_qiskit_7.qasm,Circuit,MQTBench,7,3,greedy_hdh,10,,,1
qaoa_indep_qiskit_7.qasm,Circuit,MQTBench,7,4,greedy_hdh,8,,,1
qaoa_indep_qiskit_8.qasm,Circuit,MQTBench,8,2,greedy_hdh,8,,,1
qaoa_indep_qiskit_8.qasm,Circuit,MQTBench,8,3,greedy_hdh,10,,,1
qaoa_indep_qiskit_8.qasm,Circuit,MQTBench,8,4,greedy_hdh,12,,,1
qaoa_indep_qiskit_9.qasm,Circuit,MQTBench,9,2,greedy_hdh,8,,,1
qaoa_indep_qiskit_9.qasm,Circuit,MQTBench,9,3,greedy_hdh,10,,,1
qaoa_indep_qiskit_9.qasm,Circuit,MQTBench,9,4,greedy_hdh,10,,,1
qft_indep_qiskit_10.qasm,Circuit,MQTBench,10,2,greedy_hdh,26,,,1
qft_indep_qiskit_10.qasm,Circuit,MQTBench,10,3,greedy_hdh,34,,,1
qft_indep_qiskit_10.qasm,Circuit,MQTBench,10,4,greedy_hdh,40,,,1
qft_indep_qiskit_100.qasm,Circuit,MQTBench,100,2,greedy_hdh,2526,,,1
qft_indep_qiskit_100.qasm,Circuit,MQTBench,100,3,greedy_hdh,3373,,,1
qft_indep_qiskit_100.qasm,Circuit,MQTBench,100,4,greedy_hdh,3794,,,1
qft_indep_qiskit_101.qasm,Circuit,MQTBench,101,2,greedy_hdh,2575,,,1
qft_indep_qiskit_101.qasm,Circuit,MQTBench,101,3,greedy_hdh,3439,,,1
qft_indep_qiskit_101.qasm,Circuit,MQTBench,101,4,greedy_hdh,3860,,,1
qft_indep_qiskit_102.qasm,Circuit,MQTBench,102,2,greedy_hdh,2630,,,1
qft_indep_qiskit_102.qasm,Circuit,MQTBench,102,3,greedy_hdh,3506,,,1
qft_indep_qiskit_102.qasm,Circuit,MQTBench,102,4,greedy_hdh,3937,,,1
qft_indep_qiskit_103.qasm,Circuit,MQTBench,103,2,greedy_hdh,2674,,,1
qft_indep_qiskit_103.qasm,Circuit,MQTBench,103,3,greedy_hdh,3572,,,1
qft_indep_qiskit_103.qasm,Circuit,MQTBench,103,4,greedy_hdh,4015,,,1
qft_indep_qiskit_104.qasm,Circuit,MQTBench,104,2,greedy_hdh,2734,,,1
qft_indep_qiskit_104.qasm,Circuit,MQTBench,104,3,greedy_hdh,3644,,,1
qft_indep_qiskit_104.qasm,Circuit,MQTBench,104,4,greedy_hdh,4101,,,1
qft_indep_qiskit_105.qasm,Circuit,MQTBench,105,2,greedy_hdh,2787,,,1
qft_indep_qiskit_105.qasm,Circuit,MQTBench,105,3,greedy_hdh,3712,,,1
qft_indep_qiskit_105.qasm,Circuit,MQTBench,105,4,greedy_hdh,4169,,,1
qft_indep_qiskit_106.qasm,Circuit,MQTBench,106,2,greedy_hdh,2834,,,1
qft_indep_qiskit_106.qasm,Circuit,MQTBench,106,3,greedy_hdh,3781,,,1
qft_indep_qiskit_106.qasm,Circuit,MQTBench,106,4,greedy_hdh,4251,,,1
qft_indep_qiskit_107.qasm,Circuit,MQTBench,107,2,greedy_hdh,2894,,,1
qft_indep_qiskit_107.qasm,Circuit,MQTBench,107,3,greedy_hdh,3859,,,1
qft_indep_qiskit_107.qasm,Circuit,MQTBench,107,4,greedy_hdh,4343,,,1
qft_indep_qiskit_108.qasm,Circuit,MQTBench,108,2,greedy_hdh,2940,,,1
qft_indep_qiskit_108.qasm,Circuit,MQTBench,108,3,greedy_hdh,3928,,,1
qft_indep_qiskit_108.qasm,Circuit,MQTBench,108,4,greedy_hdh,4419,,,1
qft_indep_qiskit_109.qasm,Circuit,MQTBench,109,2,greedy_hdh,2999,,,1
qft_indep_qiskit_109.qasm,Circuit,MQTBench,109,3,greedy_hdh,3994,,,1
qft_indep_qiskit_109.qasm,Circuit,MQTBench,109,4,greedy_hdh,4496,,,1
qft_indep_qiskit_11.qasm,Circuit,MQTBench,11,2,greedy_hdh,33,,,1
qft_indep_qiskit_11.qasm,Circuit,MQTBench,11,3,greedy_hdh,43,,,1
qft_indep_qiskit_11.qasm,Circuit,MQTBench,11,4,greedy_hdh,50,,,1
qft_indep_qiskit_110.qasm,Circuit,MQTBench,110,2,greedy_hdh,3058,,,1
qft_indep_qiskit_110.qasm,Circuit,MQTBench,110,3,greedy_hdh,4068,,,1
qft_indep_qiskit_110.qasm,Circuit,MQTBench,110,4,greedy_hdh,4579,,,1
qft_indep_qiskit_111.qasm,Circuit,MQTBench,111,2,greedy_hdh,3106,,,1
qft_indep_qiskit_111.qasm,Circuit,MQTBench,111,3,greedy_hdh,4150,,,1
qft_indep_qiskit_111.qasm,Circuit,MQTBench,111,4,greedy_hdh,4663,,,1
qft_indep_qiskit_112.qasm,Circuit,MQTBench,112,2,greedy_hdh,3162,,,1
qft_indep_qiskit_112.qasm,Circuit,MQTBench,112,3,greedy_hdh,4221,,,1
qft_indep_qiskit_112.qasm,Circuit,MQTBench,112,4,greedy_hdh,4751,,,1
qft_indep_qiskit_113.qasm,Circuit,MQTBench,113,2,greedy_hdh,3215,,,1
qft_indep_qiskit_113.qasm,Circuit,MQTBench,113,3,greedy_hdh,4293,,,1
qft_indep_qiskit_113.qasm,Circuit,MQTBench,113,4,greedy_hdh,4829,,,1
qft_indep_qiskit_114.qasm,Circuit,MQTBench,114,2,greedy_hdh,3278,,,1
qft_indep_qiskit_114.qasm,Circuit,MQTBench,114,3,greedy_hdh,4366,,,1
qft_indep_qiskit_114.qasm,Circuit,MQTBench,114,4,greedy_hdh,4916,,,1
qft_indep_qiskit_115.qasm,Circuit,MQTBench,115,2,greedy_hdh,3332,,,1
qft_indep_qiskit_115.qasm,Circuit,MQTBench,115,3,greedy_hdh,4447,,,1
qft_indep_qiskit_115.qasm,Circuit,MQTBench,115,4,greedy_hdh,5006,,,1
qft_indep_qiskit_116.qasm,Circuit,MQTBench,116,2,greedy_hdh,3392,,,1
qft_indep_qiskit_116.qasm,Circuit,MQTBench,116,3,greedy_hdh,4522,,,1
qft_indep_qiskit_116.qasm,Circuit,MQTBench,116,4,greedy_hdh,5095,,,1
qft_indep_qiskit_117.qasm,Circuit,MQTBench,117,2,greedy_hdh,3443,,,1
qft_indep_qiskit_117.qasm,Circuit,MQTBench,117,3,greedy_hdh,4590,,,1
qft_indep_qiskit_117.qasm,Circuit,MQTBench,117,4,greedy_hdh,5179,,,1
qft_indep_qiskit_118.qasm,Circuit,MQTBench,118,2,greedy_hdh,3504,,,1
qft_indep_qiskit_118.qasm,Circuit,MQTBench,118,3,greedy_hdh,4683,,,1
qft_indep_qiskit_118.qasm,Circuit,MQTBench,118,4,greedy_hdh,5264,,,1
qft_indep_qiskit_119.qasm,Circuit,MQTBench,119,2,greedy_hdh,3568,,,1
qft_indep_qiskit_119.qasm,Circuit,MQTBench,119,3,greedy_hdh,4754,,,1
qft_indep_qiskit_119.qasm,Circuit,MQTBench,119,4,greedy_hdh,5353,,,1
qft_indep_qiskit_12.qasm,Circuit,MQTBench,12,2,greedy_hdh,38,,,1
qft_indep_qiskit_12.qasm,Circuit,MQTBench,12,3,greedy_hdh,53,,,1
qft_indep_qiskit_12.qasm,Circuit,MQTBench,12,4,greedy_hdh,60,,,1
qft_indep_qiskit_120.qasm,Circuit,MQTBench,120,2,greedy_hdh,3620,,,1
qft_indep_qiskit_120.qasm,Circuit,MQTBench,120,3,greedy_hdh,4843,,,1
qft_indep_qiskit_120.qasm,Circuit,MQTBench,120,4,greedy_hdh,5449,,,1
qft_indep_qiskit_121.qasm,Circuit,MQTBench,121,2,greedy_hdh,3688,,,1
qft_indep_qiskit_121.qasm,Circuit,MQTBench,121,3,greedy_hdh,4920,,,1
qft_indep_qiskit_121.qasm,Circuit,MQTBench,121,4,greedy_hdh,5534,,,1
qft_indep_qiskit_122.qasm,Circuit,MQTBench,122,2,greedy_hdh,3742,,,1
qft_indep_qiskit_122.qasm,Circuit,MQTBench,122,3,greedy_hdh,5000,,,1
qft_indep_qiskit_122.qasm,Circuit,MQTBench,122,4,greedy_hdh,5635,,,1
qft_indep_qiskit_123.qasm,Circuit,MQTBench,123,2,greedy_hdh,3807,,,1
qft_indep_qiskit_123.qasm,Circuit,MQTBench,123,3,greedy_hdh,5082,,,1
qft_indep_qiskit_123.qasm,Circuit,MQTBench,123,4,greedy_hdh,5721,,,1
qft_indep_qiskit_124.qasm,Circuit,MQTBench,124,2,greedy_hdh,3864,,,1
qft_indep_qiskit_124.qasm,Circuit,MQTBench,124,3,greedy_hdh,5163,,,1
qft_indep_qiskit_124.qasm,Circuit,MQTBench,124,4,greedy_hdh,5816,,,1
qft_indep_qiskit_125.qasm,Circuit,MQTBench,125,2,greedy_hdh,3933,,,1
qft_indep_qiskit_125.qasm,Circuit,MQTBench,125,3,greedy_hdh,5250,,,1
qft_indep_qiskit_125.qasm,Circuit,MQTBench,125,4,greedy_hdh,5900,,,1
qft_indep_qiskit_126.qasm,Circuit,MQTBench,126,2,greedy_hdh,4006,,,1
qft_indep_qiskit_126.qasm,Circuit,MQTBench,126,3,greedy_hdh,5336,,,1
qft_indep_qiskit_126.qasm,Circuit,MQTBench,126,4,greedy_hdh,6000,,,1
qft_indep_qiskit_127.qasm,Circuit,MQTBench,127,2,greedy_hdh,4064,,,1
qft_indep_qiskit_127.qasm,Circuit,MQTBench,127,3,greedy_hdh,5417,,,1
qft_indep_qiskit_127.qasm,Circuit,MQTBench,127,4,greedy_hdh,6093,,,1
qft_indep_qiskit_128.qasm,Circuit,MQTBench,128,2,greedy_hdh,4136,,,1
qft_indep_qiskit_128.qasm,Circuit,MQTBench,128,3,greedy_hdh,5501,,,1
qft_indep_qiskit_128.qasm,Circuit,MQTBench,128,4,greedy_hdh,6188,,,1
qft_indep_qiskit_129.qasm,Circuit,MQTBench,129,2,greedy_hdh,4190,,,1
qft_indep_qiskit_129.qasm,Circuit,MQTBench,129,3,greedy_hdh,5590,,,1
qft_indep_qiskit_129.qasm,Circuit,MQTBench,129,4,greedy_hdh,6291,,,1
qft_indep_qiskit_13.qasm,Circuit,MQTBench,13,2,greedy_hdh,45,,,1
qft_indep_qiskit_13.qasm,Circuit,MQTBench,13,3,greedy_hdh,59,,,1
qft_indep_qiskit_13.qasm,Circuit,MQTBench,13,4,greedy_hdh,63,,,1
qft_indep_qiskit_130.qasm,Circuit,MQTBench,130,2,greedy_hdh,4256,,,1
qft_indep_qiskit_130.qasm,Circuit,MQTBench,130,3,greedy_hdh,5675,,,1
qft_indep_qiskit_130.qasm,Circuit,MQTBench,130,4,greedy_hdh,6385,,,1
qft_indep_qiskit_14.qasm,Circuit,MQTBench,14,2,greedy_hdh,54,,,1
qft_indep_qiskit_14.qasm,Circuit,MQTBench,14,3,greedy_hdh,70,,,1
qft_indep_qiskit_14.qasm,Circuit,MQTBench,14,4,greedy_hdh,78,,,1
qft_indep_qiskit_15.qasm,Circuit,MQTBench,15,2,greedy_hdh,62,,,1
qft_indep_qiskit_15.qasm,Circuit,MQTBench,15,3,greedy_hdh,82,,,1
qft_indep_qiskit_15.qasm,Circuit,MQTBench,15,4,greedy_hdh,91,,,1
qft_indep_qiskit_16.qasm,Circuit,MQTBench,16,2,greedy_hdh,68,,,1
qft_indep_qiskit_16.qasm,Circuit,MQTBench,16,3,greedy_hdh,91,,,1
qft_indep_qiskit_16.qasm,Circuit,MQTBench,16,4,greedy_hdh,102,,,1
qft_indep_qiskit_17.qasm,Circuit,MQTBench,17,2,greedy_hdh,76,,,1
qft_indep_qiskit_17.qasm,Circuit,MQTBench,17,3,greedy_hdh,100,,,1
qft_indep_qiskit_17.qasm,Circuit,MQTBench,17,4,greedy_hdh,111,,,1
qft_indep_qiskit_18.qasm,Circuit,MQTBench,18,2,greedy_hdh,86,,,1
qft_indep_qiskit_18.qasm,Circuit,MQTBench,18,3,greedy_hdh,114,,,1
qft_indep_qiskit_18.qasm,Circuit,MQTBench,18,4,greedy_hdh,128,,,1
qft_indep_qiskit_19.qasm,Circuit,MQTBench,19,2,greedy_hdh,94,,,1
qft_indep_qiskit_19.qasm,Circuit,MQTBench,19,3,greedy_hdh,126,,,1
qft_indep_qiskit_19.qasm,Circuit,MQTBench,19,4,greedy_hdh,141,,,1
qft_indep_qiskit_2.qasm,Circuit,MQTBench,2,2,greedy_hdh,2,,,1
qft_indep_qiskit_2.qasm,Circuit,MQTBench,2,3,greedy_hdh,2,,,1
qft_indep_qiskit_2.qasm,Circuit,MQTBench,2,4,greedy_hdh,2,,,1
qft_indep_qiskit_20.qasm,Circuit,MQTBench,20,2,greedy_hdh,104,,,1
qft_indep_qiskit_20.qasm,Circuit,MQTBench,20,3,greedy_hdh,142,,,1
qft_indep_qiskit_20.qasm,Circuit,MQTBench,20,4,greedy_hdh,158,,,1
qft_indep_qiskit_21.qasm,Circuit,MQTBench,21,2,greedy_hdh,112,,,1
qft_indep_qiskit_21.qasm,Circuit,MQTBench,21,3,greedy_hdh,154,,,1
qft_indep_qiskit_21.qasm,Circuit,MQTBench,21,4,greedy_hdh,167,,,1
qft_indep_qiskit_22.qasm,Circuit,MQTBench,22,2,greedy_hdh,126,,,1
qft_indep_qiskit_22.qasm,Circuit,MQTBench,22,3,greedy_hdh,167,,,1
qft_indep_qiskit_22.qasm,Circuit,MQTBench,22,4,greedy_hdh,190,,,1
qft_indep_qiskit_23.qasm,Circuit,MQTBench,23,2,greedy_hdh,139,,,1
qft_indep_qiskit_23.qasm,Circuit,MQTBench,23,3,greedy_hdh,186,,,1
qft_indep_qiskit_23.qasm,Circuit,MQTBench,23,4,greedy_hdh,209,,,1
